Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 10.432	
0.001	  9.625	
0.002	 9.1496	
0.003	 8.8666	
0.004	 8.6283	
0.005	  8.384	
0.006	 8.3115	
0.007	 9.0129	
0.008	 9.9882	
0.009	 10.737	
0.010	 11.088	
0.011	 11.234	
0.012	 11.381	
0.013	 11.611	
0.014	 11.809	
0.015	 11.795	
0.016	 11.077	
0.017	  10.18	
0.018	 9.5255	
0.019	 9.2289	
0.020	 9.0993	
0.021	 8.9543	
0.022	 8.8149	
0.023	 8.9443	
0.024	 9.7671	
0.025	 9.7671	
0.026	  11.36	
0.027	 11.714	
0.028	 11.845	
0.029	 11.922	
0.030	 12.047	
0.031	 12.047	
0.032	 11.979	
0.033	 11.171	
0.034	 10.292	
0.035	  9.622	
0.036	 9.1723	
0.037	 9.1723	
0.038	 8.7948	
0.039	 8.6257	
0.040	 8.7557	
0.041	  9.398	
0.042	 10.183	
0.043	 10.183	
0.044	 11.307	
0.045	 11.403	
0.046	 11.429	
0.047	 11.552	
0.048	  11.72	
0.049	  11.72	
0.050	 10.741	
0.051	  9.914	
0.052	 9.2577	
0.053	 8.9397	
0.054	 8.8677	
0.055	 8.8677	
0.056	 8.8612	
0.057	 9.3871	
0.058	 10.171	
0.059	 10.959	
0.060	 11.585	
0.061	 11.585	
0.062	 12.149	
0.063	 12.256	
0.064	 12.373	
0.065	  12.42	
0.066	  12.42	
0.067	  11.11	
0.068	 10.376	
0.069	 10.376	
0.070	 9.7103	
0.071	 9.7103	
0.072	  9.591	
0.073	  9.591	
0.074	 10.285	
0.075	 10.285	
0.076	 11.478	
0.077	 11.478	
0.078	 12.022	
0.079	 12.022	
0.080	 11.972	
0.081	 11.972	
0.082	  11.74	
0.083	  11.74	
0.084	 10.253	
0.085	 10.253	
0.086	 9.0321	
0.087	 9.0321	
0.088	 8.6136	
0.089	 8.6136	
0.090	 8.9014	
0.091	 8.9014	
0.092	 10.218	
0.093	 10.218	
0.094	 11.189	
0.095	 11.189	
0.096	 11.713	
0.097	 11.713	
0.098	  11.79	
0.099	  11.79	
0.100	  10.74	
0.101	  10.74	
0.102	 9.5387	
0.103	 9.5387	
0.104	 8.9586	
0.105	 8.9586	
0.106	 9.0982	
0.107	 9.0982	
0.108	 10.627	
0.109	 10.627	
0.110	 11.739	
0.111	 11.739	
0.112	  12.31	
0.113	  12.31	
0.114	 12.577	
0.115	 11.726	
0.116	 11.726	
0.117	 10.297	
0.118	 10.297	
0.119	 9.3074	
0.120	 9.3074	
0.121	 8.7953	
0.122	 8.7953	
0.123	 9.7247	
0.124	 9.7247	
0.125	  10.91	
0.126	  10.91	
0.127	 11.443	
0.128	 11.443	
0.129	 11.937	
0.130	 11.937	
0.131	 11.718	
0.132	 11.718	
0.133	 9.9351	
0.134	 9.9351	
0.135	 9.2244	
0.136	 9.2244	
0.137	 9.0261	
0.138	 9.0261	
0.139	 9.2074	
0.140	 9.2074	
0.141	 10.884	
0.142	 10.884	
0.143	 11.886	
0.144	 11.886	
0.145	 11.929	
0.146	 11.929	
0.147	 12.163	
0.148	 12.163	
0.149	 11.085	
0.150	 11.085	
0.151	 9.6614	
0.152	 9.6614	
0.153	 9.2801	
0.154	 9.2801	
0.155	  9.466	
0.156	  9.466	
0.157	 10.469	
0.158	 10.469	
0.159	 11.415	
0.160	 11.415	
0.161	 11.807	
0.162	 11.807	
0.163	 11.566	
0.164	 11.566	
0.165	 10.936	
0.166	 10.936	
0.167	 9.2536	
0.168	 9.2536	
0.169	 8.3122	
0.170	 8.3122	
0.171	 8.3857	
0.172	 8.3857	
0.173	 9.0867	
0.174	 9.0867	
0.175	 10.082	
0.176	 10.082	
0.177	 10.859	
0.178	 10.859	
0.179	 11.097	
0.180	 11.097	
0.181	 11.015	
0.182	 11.015	
0.183	 9.7558	
0.184	 9.7558	
0.185	 8.5759	
