Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 13.605	
0.001	 13.605	
0.002	  12.14	
0.003	  12.14	
0.004	 11.029	
0.005	 11.029	
0.006	 10.621	
0.007	 10.621	
0.008	 10.354	
0.009	 10.354	
0.010	 11.683	
0.011	 11.683	
0.012	 12.706	
0.013	 12.706	
0.014	 12.816	
0.015	 12.862	
0.016	 12.954	
0.017	 13.051	
0.018	 12.978	
0.019	 12.286	
0.020	 11.435	
0.021	 10.715	
0.022	 10.178	
0.023	 10.178	
0.024	  10.14	
0.025	 10.067	
0.026	   10.3	
0.027	 11.721	
0.028	 11.721	
0.029	 12.355	
0.030	 12.735	
0.031	 12.867	
0.032	 12.983	
0.033	 13.162	
0.034	 13.295	
0.035	 12.923	
0.036	 12.077	
0.037	 11.307	
0.038	 10.829	
0.039	 10.615	
0.040	 10.486	
0.041	 10.319	
0.042	 10.198	
0.043	 10.698	
0.044	 11.494	
0.045	 12.218	
0.046	 12.697	
0.047	 12.894	
0.048	 12.928	
0.049	  12.96	
0.050	 12.997	
0.051	  12.93	
0.052	 12.299	
0.053	 11.419	
0.054	 10.652	
0.055	 10.053	
0.056	 9.7143	
0.057	  9.607	
0.058	 9.5762	
0.059	 9.5965	
0.060	  10.11	
0.061	 10.844	
0.062	 11.593	
0.063	 12.174	
0.064	 12.436	
0.065	 12.547	
0.066	 12.733	
0.067	 12.975	
0.068	 12.857	
0.069	 12.056	
0.070	 11.243	
0.071	 10.719	
0.072	 10.502	
0.073	 10.409	
0.074	 10.243	
0.075	 10.041	
0.076	 10.364	
0.077	 11.123	
0.078	  11.87	
0.079	 12.429	
0.080	 12.758	
0.081	 12.912	
0.082	 12.989	
0.083	 13.072	
0.084	 13.159	
0.085	 12.714	
0.086	 11.851	
0.087	 11.074	
0.088	 10.561	
0.089	 10.232	
0.090	 10.044	
0.091	  9.918	
0.092	 9.8422	
0.093	 10.324	
0.094	 11.065	
0.095	 11.757	
0.096	 12.186	
0.097	 12.255	
0.098	 12.176	
0.099	 12.186	
0.100	   12.3	
0.101	 12.282	
0.102	 11.613	
0.103	 10.763	
0.104	 10.103	
0.105	  9.747	
0.106	 9.6105	
0.107	 9.5365	
0.108	 9.3715	
0.109	 9.4954	
0.110	 10.226	
0.111	 11.111	
0.112	 11.881	
0.113	 12.391	
0.114	  12.52	
0.115	  12.46	
0.116	 12.383	
0.117	 12.466	
0.118	 12.267	
0.119	 11.638	
0.120	 10.942	
0.121	 10.315	
0.122	 9.8934	
0.123	 9.7343	
0.124	 9.7282	
0.125	 9.8416	
0.126	 10.487	
0.127	 11.256	
0.128	 11.785	
0.129	  12.13	
0.130	 12.466	
0.131	 12.796	
0.132	  13.01	
0.133	 13.058	
0.134	 12.933	
0.135	 12.224	
0.136	  11.32	
0.137	  10.65	
0.138	 10.281	
0.139	 10.065	
0.140	  9.824	
0.141	 9.5182	
0.142	 9.4792	
0.143	 10.177	
0.144	 11.043	
0.145	 11.803	
0.146	 12.332	
0.147	 12.584	
0.148	 12.645	
0.149	 12.692	
0.150	 12.889	
0.151	  12.82	
0.152	 12.143	
0.153	 11.313	
0.154	 10.669	
0.155	 10.434	
0.156	 10.435	
0.157	 10.485	
0.158	 10.347	
0.159	 10.615	
0.160	 11.272	
0.161	 12.024	
0.162	 12.661	
0.163	 13.087	
0.164	 13.223	
0.165	 13.219	
0.166	 13.273	
0.167	 13.361	
0.168	 12.919	
0.169	 12.135	
0.170	 11.357	
0.171	   10.8	
0.172	 10.567	
