Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 60.963	
0.001	 60.963	
0.002	   60.1	
0.003	   60.1	
0.004	 61.055	
0.005	 61.055	
0.006	 62.341	
0.007	 62.341	
0.008	  62.82	
0.009	  62.82	
0.010	  63.85	
0.011	  63.85	
0.012	     64	
0.013	     64	
0.014	 61.992	
0.015	 61.992	
0.016	 61.333	
0.017	 61.333	
0.018	 61.162	
0.019	 61.162	
0.020	 60.705	
0.021	 60.705	
0.022	 62.586	
0.023	 62.586	
0.024	 64.147	
0.025	 64.147	
0.026	 64.079	
0.027	 64.079	
0.028	 64.495	
0.029	 64.495	
0.030	 64.322	
0.031	 64.322	
0.032	 62.603	
0.033	 62.603	
0.034	  62.22	
0.035	  62.22	
0.036	 62.847	
0.037	 62.847	
0.038	 63.756	
0.039	 63.756	
0.040	 64.946	
0.041	 64.946	
0.042	 66.147	
0.043	 66.147	
0.044	 66.079	
0.045	 66.079	
0.046	 64.889	
0.047	 64.889	
0.048	   63.6	
0.049	   63.6	
0.050	 62.619	
0.051	 62.619	
0.052	 61.736	
0.053	 61.736	
0.054	 62.812	
0.055	 62.812	
0.056	 63.876	
0.057	 64.514	
0.058	  64.73	
0.059	 64.846	
0.060	 65.142	
0.061	 65.591	
0.062	 65.992	
0.063	 65.986	
0.064	 65.236	
0.065	 64.349	
0.066	 63.714	
0.067	 63.439	
0.068	 63.422	
0.069	 63.449	
0.070	 63.381	
0.071	 63.682	
0.072	 64.444	
0.073	  65.23	
0.074	 65.837	
0.075	 66.173	
0.076	 66.268	
0.077	 66.223	
0.078	  66.19	
0.079	 66.223	
0.080	 66.037	
0.081	 65.213	
0.082	 64.282	
0.083	 63.544	
0.084	 63.061	
0.085	 62.729	
0.086	 62.399	
0.087	  62.09	
0.088	 62.321	
0.089	 63.149	
0.090	 64.029	
0.091	 64.676	
0.092	 65.055	
0.093	 65.226	
0.094	 65.311	
0.095	 65.454	
0.096	 65.641	
0.097	 65.275	
0.098	 64.566	
0.099	 63.837	
0.100	 63.226	
0.101	 62.741	
0.102	  62.45	
0.103	 62.438	
0.104	 62.723	
0.105	 64.332	
0.106	 64.803	
0.107	 65.073	
0.108	 65.315	
0.109	 65.573	
0.110	 65.797	
0.111	  65.88	
0.112	 65.781	
0.113	 65.131	
0.114	 64.399	
0.115	 63.884	
0.116	 63.586	
0.117	 63.383	
0.118	 63.212	
0.119	 63.084	
0.120	 63.331	
0.121	 64.199	
0.122	 65.093	
0.123	 65.728	
0.124	 66.053	
0.125	 66.209	
0.126	 66.396	
0.127	 66.638	
0.128	 66.805	
0.129	  66.41	
0.130	  65.31	
0.131	 64.235	
0.132	 63.535	
0.133	  63.18	
0.134	 62.977	
0.135	 62.742	
0.136	 62.478	
0.137	 62.478	
0.138	 63.586	
0.139	 63.586	
0.140	 65.051	
0.141	 65.051	
0.142	 65.616	
0.143	 65.616	
0.144	 66.202	
0.145	 66.202	
0.146	 66.017	
0.147	 66.017	
0.148	 64.061	
0.149	 64.061	
0.150	  63.28	
0.151	  63.28	
0.152	  63.35	
0.153	  63.35	
0.154	 63.731	
0.155	 63.731	
0.156	  65.08	
0.157	  65.08	
0.158	 65.765	
0.159	 65.765	
0.160	  65.56	
0.161	  65.56	
0.162	 65.459	
0.163	 65.459	
0.164	 64.158	
0.165	 64.158	
0.166	 62.343	
0.167	 62.343	
0.168	 61.827	
0.169	 61.827	
0.170	 61.535	
0.171	 61.535	
0.172	 62.274	
0.173	 62.274	
0.174	 63.756	
0.175	 63.756	
0.176	 64.344	
0.177	 64.344	
0.178	 64.003	
0.179	 64.003	
0.180	  63.89	
0.181	  63.89	
0.182	  62.26	
0.183	  62.26	
0.184	 60.708	
0.185	 60.708	
0.186	 60.542	
0.187	 60.542	
0.188	 61.198	
0.189	 61.198	
0.190	 62.607	
0.191	 62.607	
0.192	 63.764	
0.193	 63.764	
0.194	 64.136	
0.195	 64.136	
0.196	  64.14	
0.197	  64.14	
0.198	 63.201	
0.199	 63.201	
0.200	 61.666	
0.201	 61.666	
0.202	 60.857	
0.203	 60.857	
0.204	 60.742	
0.205	 60.742	
0.206	 61.743	
0.207	 61.743	
0.208	 62.888	
0.209	 62.888	
0.210	 63.592	
0.211	 63.592	
0.212	 63.841	
0.213	 63.841	
0.214	 63.191	
0.215	 63.191	
0.216	 61.433	
0.217	 61.433	
0.218	 60.368	
0.219	 60.368	
0.220	 59.616	
0.221	 59.616	
0.222	 59.855	
0.223	 59.855	
0.224	 61.484	
0.225	 61.484	
0.226	 62.089	
0.227	 62.089	
0.228	 62.745	
0.229	 62.745	
0.230	 63.686	
0.231	 63.686	
0.232	 63.505	
0.233	 62.519	
0.234	 61.499	
0.235	 60.882	
0.236	 60.662	
0.237	 60.617	
0.238	 60.489	
0.239	 60.221	
0.240	 60.316	
0.241	  61.07	
0.242	 61.984	
0.243	 62.753	
0.244	 63.156	
0.245	  63.19	
0.246	  63.06	
0.247	 63.022	
0.248	 63.139	
0.249	 63.245	
0.250	 62.655	
0.251	 61.697	
0.252	 60.799	
0.253	 60.161	
0.254	 59.752	
0.255	 59.458	
0.256	 59.266	
0.257	 59.267	
0.258	 59.889	
0.259	 60.623	
0.260	 61.236	
0.261	 61.721	
0.262	  62.15	
0.263	 62.501	
0.264	 62.704	
0.265	 62.729	
0.266	  62.53	
0.267	 61.781	
0.268	 61.038	
0.269	 60.533	
0.270	 60.189	
0.271	 59.843	
0.272	 59.472	
0.273	 59.233	
0.274	 59.452	
0.275	 60.448	
0.276	 61.491	
0.277	 62.146	
0.278	 62.414	
0.279	 62.532	
0.280	 62.814	
0.281	  63.31	
0.282	 63.833	
0.283	 63.976	
0.284	 63.224	
0.285	 62.238	
0.286	 61.613	
0.287	 61.556	
0.288	 61.931	
0.289	 62.274	
0.290	  62.29	
0.291	 62.376	
0.292	 62.979	
0.293	 63.846	
0.294	 64.753	
0.295	 65.534	
0.296	 65.212	
0.297	 64.773	
0.298	 64.594	
0.299	 64.506	
0.300	 63.923	
0.301	 63.086	
0.302	 62.166	
0.303	 61.336	
0.304	  60.88	
0.305	 60.879	
0.306	 61.116	
0.307	 61.667	
0.308	 62.373	
0.309	 62.905	
0.310	 63.385	
0.311	 63.902	
0.312	 64.448	
0.313	 64.871	
0.314	 65.011	
0.315	 64.909	
0.316	 64.248	
0.317	 63.568	
0.318	 63.192	
0.319	 63.059	
0.320	 62.968	
0.321	 62.849	
0.322	 62.738	
0.323	 63.004	
0.324	 63.929	
0.325	 64.896	
0.326	 65.554	
0.327	 65.862	
0.328	 65.964	
0.329	 66.025	
0.330	 66.137	
0.331	 66.258	
0.332	 66.105	
0.333	 65.271	
0.334	 64.337	
0.335	 63.632	
0.336	  63.14	
0.337	 62.762	
0.338	 62.439	
0.339	 62.166	
0.340	  62.51	
0.341	 63.439	
0.342	 64.465	
0.343	  65.21	
0.344	 65.466	
0.345	 65.379	
0.346	 65.281	
0.347	 65.415	
0.348	 65.651	
0.349	 65.249	
0.350	 64.414	
0.351	 63.446	
0.352	 63.446	
0.353	   62.2	
0.354	 62.179	
0.355	 62.348	
0.356	 62.893	
0.357	 63.607	
0.358	 64.112	
0.359	 64.529	
0.360	 65.017	
0.361	 65.566	
0.362	 66.055	
0.363	 66.316	
0.364	 66.297	
0.365	 66.297	
0.366	 64.826	
0.367	 64.826	
0.368	  64.26	
0.369	  64.26	
0.370	  64.15	
0.371	  64.15	
0.372	 64.373	
0.373	 64.373	
0.374	 66.272	
0.375	 66.272	
0.376	 67.426	
0.377	 67.426	
0.378	 67.738	
0.379	 67.738	
0.380	 67.638	
0.381	 67.638	
0.382	 65.856	
0.383	 65.856	
0.384	 64.504	
0.385	 64.504	
0.386	 63.753	
0.387	 63.753	
0.388	 63.522	
0.389	 63.522	
0.390	 65.204	
0.391	 65.204	
0.392	 66.306	
0.393	 66.306	
0.394	 66.522	
0.395	 66.522	
0.396	 66.874	
0.397	 66.874	
0.398	 65.923	
0.399	 65.923	
0.400	 64.443	
0.401	 64.443	
0.402	 63.885	
0.403	 63.885	
0.404	 64.166	
0.405	 64.166	
0.406	 65.692	
0.407	 65.692	
0.408	 66.642	
0.409	 66.642	
0.410	 67.022	
0.411	 67.022	
0.412	 66.978	
0.413	 66.978	
0.414	 65.888	
0.415	 65.888	
0.416	 64.364	
0.417	 64.364	
0.418	 63.531	
0.419	 63.531	
0.420	 62.829	
0.421	 62.829	
0.422	 63.817	
0.423	 63.817	
0.424	 65.199	
0.425	 65.199	
0.426	 65.594	
0.427	 65.594	
0.428	 65.724	
0.429	 65.724	
0.430	 65.199	
0.431	 65.199	
0.432	 63.294	
0.433	 63.294	
0.434	 62.314	
0.435	 62.314	
0.436	 62.156	
0.437	 62.156	
0.438	 63.127	
0.439	 63.127	
0.440	 64.452	
0.441	 64.452	
0.442	 65.135	
0.443	 65.135	
0.444	 65.354	
0.445	 65.354	
0.446	 65.131	
0.447	 65.131	
0.448	 63.511	
0.449	 63.511	
0.450	 62.518	
0.451	 62.518	
0.452	 62.207	
0.453	 62.207	
0.454	 62.709	
0.455	 62.709	
0.456	 64.243	
0.457	 64.243	
0.458	 65.099	
0.459	 65.099	
0.460	 65.567	
0.461	 65.567	
0.462	 65.551	
0.463	 65.551	
0.464	 63.457	
0.465	 63.457	
0.466	 62.178	
0.467	 62.178	
0.468	   61.7	
0.469	   61.7	
0.470	 61.677	
0.471	 61.677	
0.472	  63.51	
0.473	  63.51	
0.474	 64.345	
0.475	 64.345	
0.476	 64.367	
0.477	 64.367	
0.478	 64.994	
