Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0307035	
0.001	0.0306599	
0.002	0.0307363	
0.003	0.0310225	
0.004	0.0311404	
0.005	0.0310278	
0.006	0.0311354	
0.007	0.0314164	
0.008	0.0316515	
0.009	0.0316336	
0.010	0.0315497	
0.011	0.0313236	
0.012	0.0312934	
0.013	0.0313509	
0.014	0.0313893	
0.015	0.0312382	
0.016	0.0310065	
0.017	0.0307224	
0.018	0.0304294	
0.019	0.0303415	
0.020	0.0302999	
0.021	0.0302005	
0.022	0.0300228	
0.023	0.0297969	
0.024	0.0295548	
0.025	0.0294131	
0.026	0.0292745	
0.027	0.0292547	
0.028	0.0291993	
0.029	0.0290562	
0.030	0.0289803	
0.031	0.0290617	
0.032	0.0290792	
0.033	0.0291462	
0.034	0.0290086	
0.035	0.0289935	
0.036	0.029205	
0.037	0.0295765	
0.038	0.0296727	
0.039	0.0295045	
0.040	0.0293324	
0.041	0.0292572	
0.042	0.029535	
0.043	0.0299025	
0.044	0.0301803	
0.045	0.0299836	
0.046	0.0296625	
0.047	0.0294749	
0.048	0.0296788	
0.049	0.0299534	
0.050	0.0300292	
0.051	0.0298406	
0.052	0.0293192	
0.053	0.0289926	
0.054	0.0289835	
0.055	0.0291168	
0.056	0.0291808	
0.057	0.0290393	
0.058	0.0287324	
0.059	0.0285708	
0.060	0.0285722	
0.061	0.0288516	
0.062	0.0292583	
0.063	0.0293216	
0.064	0.0290446	
0.065	0.0287258	
0.066	0.0285916	
0.067	0.0288186	
0.068	0.0291771	
0.069	0.029316	
0.070	0.0291753	
0.071	0.0289356	
0.072	0.0289134	
0.073	0.0290543	
0.074	0.0292303	
0.075	0.0292316	
0.076	0.0289966	
0.077	0.0286371	
0.078	0.0284597	
0.079	0.0286437	
0.080	0.0289256	
0.081	0.0289099	
0.082	0.0284796	
0.083	0.0281863	
0.084	0.0282054	
0.085	0.0285519	
0.086	0.0289981	
0.087	0.0292255	
0.088	0.0290753	
0.089	0.0289016	
0.090	0.0289324	
0.091	0.0289324	
0.092	0.029619	
0.093	0.0298625	
0.094	0.0298814	
0.095	0.0295992	
0.096	0.0294108	
0.097	0.0294679	
0.098	0.0296564	
0.099	0.0298345	
0.100	0.029699	
0.101	0.0293204	
0.102	0.0290327	
0.103	0.0290047	
0.104	0.0291423	
0.105	0.0291423	
0.106	0.029142	
0.107	0.0288435	
0.108	0.0284086	
0.109	0.0284086	
0.110	0.0285363	
0.111	0.0285363	
0.112	0.0282689	
0.113	0.0282689	
0.114	0.0278586	
0.115	0.0279807	
0.116	0.0279807	
0.117	0.028263	
0.118	0.028263	
0.119	0.0280323	
0.120	0.0280323	
0.121	0.0282493	
0.122	0.0282493	
0.123	0.0287124	
0.124	0.0287124	
0.125	0.0284643	
0.126	0.0284643	
0.127	0.0286458	
0.128	0.0286458	
0.129	0.0290245	
0.130	0.0290245	
0.131	0.0290823	
0.132	0.0289759	
0.133	0.0290225	
0.134	0.0292103	
0.135	0.0292103	
0.136	0.0292481	
0.137	0.0291312	
0.138	0.0289246	
0.139	0.0288805	
0.140	0.028894	
0.141	0.0288942	
0.142	0.0287687	
0.143	0.0287415	
0.144	0.0288144	
0.145	0.0289526	
0.146	0.0290802	
0.147	0.0293078	
0.148	0.0292991	
0.149	0.0293535	
0.150	0.0295668	
0.151	0.029881	
0.152	0.0298785	
0.153	0.0296794	
0.154	0.0293965	
0.155	0.0295114	
0.156	0.0298276	
0.157	0.0301145	
0.158	0.0299535	
0.159	0.0294352	
0.160	0.0290456	
0.161	0.0290535	
0.162	0.0293501	
0.163	0.0297623	
0.164	0.0296951	
0.165	0.0290406	
0.166	0.0290406	
0.167	0.0286346	
0.168	0.0287543	
0.169	0.0292718	
0.170	0.0298628	
0.171	0.0299663	
0.172	0.0297717	
0.173	0.0294975	
0.174	0.0295793	
0.175	0.030054	
0.176	0.0306536	
0.177	0.0310247	
0.178	0.0310478	
0.179	0.0307567	
0.180	0.0306713	
0.181	0.0309218	
0.182	0.0313266	
0.183	0.0315702	
0.184	0.0315597	
0.185	0.0313197	
0.186	0.0308995	
0.187	0.0305839	
0.188	0.030678	
0.189	0.0310049	
0.190	0.0311653	
0.191	0.0308892	
0.192	0.0304052	
0.193	0.0301257	
0.194	0.0301558	
0.195	0.0304386	
0.196	0.0305363	
0.197	0.0302497	
0.198	0.0298436	
0.199	0.0296513	
0.200	0.0298218	
0.201	0.0300834	
0.202	0.0303049	
0.203	0.0302052	
0.204	0.0300528	
0.205	0.0301015	
0.206	0.0304765	
0.207	0.0308745	
0.208	0.0310305	
0.209	0.0309414	
0.210	0.0308903	
0.211	0.0311004	
0.212	0.0313192	
0.213	0.0314703	
0.214	0.0314924	
0.215	0.0314705	
0.216	0.0314831	
0.217	0.0315798	
0.218	0.0315574	
0.219	0.0315323	
0.220	0.0314253	
0.221	0.0313629	
0.222	0.0313902	
0.223	0.031414	
0.224	0.0312986	
0.225	0.0311243	
0.226	0.0311038	
0.227	0.0311744	
0.228	0.0312695	
0.229	0.031597	
0.230	0.0318009	
0.231	0.0318381	
0.232	0.0318166	
0.233	0.0320305	
0.234	0.03224	
0.235	0.0322782	
0.236	0.0323846	
0.237	0.0322902	
0.238	0.0322156	
0.239	0.0321942	
0.240	0.0322489	
0.241	0.0321354	
0.242	0.0318695	
0.243	0.0316925	
0.244	0.0316004	
0.245	0.0316337	
0.246	0.0314454	
0.247	0.0311657	
0.248	0.0307524	
0.249	0.030821	
0.250	0.0309682	
0.251	0.0311295	
0.252	0.0313648	
0.253	0.0314163	
0.254	0.0312145	
0.255	0.031061	
0.256	0.0313665	
0.257	0.0315719	
0.258	0.0316642	
0.259	0.0318252	
0.260	0.0317601	
0.261	0.0314935	
0.262	0.0316233	
0.263	0.0318535	
0.264	0.0318385	
0.265	0.0316879	
0.266	0.0315383	
0.267	0.0312683	
0.268	0.0311146	
0.269	0.0312833	
0.270	0.0312888	
0.271	0.03089	
0.272	0.0307681	
0.273	0.0307339	
0.274	0.0307085	
0.275	0.0306616	
0.276	0.0305253	
0.277	0.030297	
0.278	0.0300776	
0.279	0.0300957	
0.280	0.0301665	
0.281	0.0301769	
0.282	0.0301302	
0.283	0.0300736	
0.284	0.0300941	
0.285	0.0299438	
0.286	0.0301399	
0.287	0.0304803	
0.288	0.0306577	
0.289	0.0305984	
0.290	0.0303546	
0.291	0.0300514	
0.292	0.0303065	
0.293	0.0303065	
0.294	0.0308282	
0.295	0.0308282	
0.296	0.0302561	
0.297	0.0302561	
0.298	0.0299417	
0.299	0.0301875	
0.300	0.0301875	
0.301	0.0299912	
0.302	0.0299912	
0.303	0.029238	
0.304	0.0290234	
0.305	0.0290234	
0.306	0.0294541	
0.307	0.0294541	
0.308	0.0289937	
0.309	0.028858	
0.310	0.0291758	
0.311	0.0297499	
0.312	0.0300935	
0.313	0.0301135	
0.314	0.0297865	
0.315	0.029533	
0.316	0.0296518	
0.317	0.0300072	
0.318	0.0303833	
0.319	0.0303833	
0.320	0.0302023	
0.321	0.0302023	
0.322	0.0296497	
0.323	0.0297037	
0.324	0.0297037	
0.325	0.0300836	
0.326	0.0299945	
0.327	0.0296256	
0.328	0.0292629	
0.329	0.0291806	
0.330	0.0291806	
0.331	0.0297667	
0.332	0.0299427	
0.333	0.0297635	
0.334	0.0294266	
0.335	0.0292232	
0.336	0.0294803	
0.337	0.0299843	
0.338	0.0303294	
0.339	0.03013	
0.340	0.0298042	
0.341	0.0295598	
0.342	0.0296749	
0.343	0.0301002	
0.344	0.0303493	
0.345	0.0302448	
0.346	0.029829	
0.347	0.0294941	
0.348	0.0294778	
0.349	0.029607	
0.350	0.0297164	
0.351	0.0297141	
0.352	0.0294076	
0.353	0.0289956	
0.354	0.0288401	
0.355	0.0290495	
0.356	0.0292962	
0.357	0.0293802	
0.358	0.0290921	
0.359	0.0287392	
0.360	0.0285641	
0.361	0.0287285	
0.362	0.0289177	
0.363	0.0289941	
0.364	0.0290327	
0.365	0.0288647	
0.366	0.0287655	
0.367	0.0289982	
0.368	0.0291988	
0.369	0.0292024	
0.370	0.029303	
0.371	0.0294574	
0.372	0.0294724	
0.373	0.0294908	
0.374	0.0295312	
0.375	0.0295866	
0.376	0.029624	
0.377	0.0297037	
0.378	0.0298036	
0.379	0.0297817	
0.380	0.029751	
0.381	0.0296266	
0.382	0.0295905	
0.383	0.0296371	
0.384	0.0296442	
0.385	0.0295856	
0.386	0.0293725	
0.387	0.0291337	
0.388	0.0289918	
0.389	0.0288304	
0.390	0.0288359	
0.391	0.0288715	
0.392	0.0288057	
0.393	0.028754	
0.394	0.0288141	
0.395	0.0289677	
0.396	0.0291075	
0.397	0.0291638	
0.398	0.0292956	
0.399	0.0294405	
0.400	0.0296604	
0.401	0.029718	
0.402	0.0297471	
0.403	0.0297916	
0.404	0.0299952	
0.405	0.0302163	
0.406	0.0302521	
0.407	0.0300464	
0.408	0.0300273	
0.409	0.0300757	
0.410	0.0301007	
0.411	0.0299422	
0.412	0.0297524	
0.413	0.0297302	
0.414	0.0299721	
0.415	0.0300556	
0.416	0.0300314	
0.417	0.0298151	
0.418	0.0298213	
0.419	0.0300206	
0.420	0.0302028	
0.421	0.0304038	
0.422	0.0304798	
0.423	0.0305901	
0.424	0.0307169	
0.425	0.0308338	
0.426	0.0308804	
0.427	0.030996	
0.428	0.0310666	
0.429	0.0309177	
0.430	0.0307106	
0.431	0.0307664	
0.432	0.0309888	
0.433	0.0310461	
0.434	0.0307806	
0.435	0.030294	
0.436	0.0300346	
0.437	0.0300366	
0.438	0.0301809	
0.439	0.0302289	
0.440	0.0301436	
0.441	0.0298823	
0.442	0.0296628	
0.443	0.029542	
0.444	0.029591	
0.445	0.0295677	
0.446	0.0295254	
0.447	0.0294055	
0.448	0.0293863	
0.449	0.0295119	
0.450	0.0297663	
0.451	0.0300126	
0.452	0.0300126	
0.453	0.0303462	
0.454	0.0303634	
0.455	0.0304065	
0.456	0.0306529	
0.457	0.0308921	
0.458	0.0311977	
0.459	0.0312911	
0.460	0.0312444	
0.461	0.0310649	
0.462	0.0308965	
0.463	0.0310118	
0.464	0.0314118	
0.465	0.031622	
0.466	0.0314157	
0.467	0.0314157	
0.468	0.0306507	
0.469	0.0304703	
0.470	0.0305643	
0.471	0.030773	
0.472	0.0308275	
0.473	0.0305242	
0.474	0.030136	
0.475	0.0300771	
0.476	0.0303581	
0.477	0.0307218	
0.478	0.0308708	
0.479	0.0307726	
0.480	0.0306184	
0.481	0.0306092	
0.482	0.0307942	
0.483	0.0310461	
0.484	0.0310689	
0.485	0.0308822	
0.486	0.0308822	
0.487	0.0307634	
0.488	0.0308509	
0.489	0.0308381	
0.490	0.030568	
0.491	0.030568	
0.492	0.0305129	
0.493	0.0305129	
0.494	0.0302738	
0.495	0.0302738	
0.496	0.0302285	
0.497	0.0302285	
0.498	0.0303124	
0.499	0.0303124	
0.500	0.0304751	
0.501	0.0304751	
0.502	0.0310574	
0.503	0.0310574	
0.504	0.0308239	
0.505	0.0307878	
0.506	0.0311771	
0.507	0.0311771	
0.508	0.0319623	
0.509	0.0318098	
0.510	0.031352	
0.511	0.0310563	
0.512	0.0311076	
0.513	0.0313884	
0.514	0.0315528	
0.515	0.0313595	
0.516	0.0309589	
0.517	0.0303829	
0.518	0.0302452	
0.519	0.0303778	
0.520	0.0304247	
0.521	0.0302476	
0.522	0.0299097	
0.523	0.0295511	
0.524	0.0294085	
0.525	0.0293552	
0.526	0.0293465	
0.527	0.0292878	
0.528	0.0291515	
0.529	0.0289503	
0.530	0.0288979	
0.531	0.0290479	
0.532	0.0291624	
0.533	0.0291152	
0.534	0.0290572	
0.535	0.0292262	
0.536	0.0293891	
0.537	0.0295064	
0.538	0.0295987	
0.539	0.0294736	
0.540	0.0294349	
0.541	0.0295421	
0.542	0.0296102	
0.543	0.0296102	
0.544	0.0298246	
0.545	0.0299625	
0.546	0.0298787	
0.547	0.0296558	
0.548	0.0295522	
0.549	0.0296829	
0.550	0.0298997	
0.551	0.0299318	
0.552	0.0296735	
0.553	0.029255	
0.554	0.0290553	
0.555	0.0289987	
0.556	0.029163	
