Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.030051	
0.001	0.030051	
0.002	0.0307904	
0.003	0.0307904	
0.004	0.0312701	
0.005	0.0312701	
0.006	0.0316682	
0.007	0.0320987	
0.008	0.0320987	
0.009	0.0323634	
0.010	0.0323634	
0.011	0.0323182	
0.012	0.0323182	
0.013	0.0324468	
0.014	0.0324468	
0.015	0.0321423	
0.016	0.0319248	
0.017	0.0319248	
0.018	0.0314474	
0.019	0.0311665	
0.020	0.0308667	
0.021	0.0306196	
0.022	0.0307515	
0.023	0.0307636	
0.024	0.0306006	
0.025	0.0306884	
0.026	0.030976	
0.027	0.0312128	
0.028	0.0314863	
0.029	0.0318383	
0.030	0.0318537	
0.031	0.0318399	
0.032	0.0319447	
0.033	0.0320902	
0.034	0.0322093	
0.035	0.0321458	
0.036	0.0321683	
0.037	0.0320487	
0.038	0.0318235	
0.039	0.0317152	
0.040	0.0313268	
0.041	0.03109	
0.042	0.0310284	
0.043	0.0308595	
0.044	0.0304495	
0.045	0.0302502	
0.046	0.0303426	
0.047	0.0306232	
0.048	0.0305837	
0.049	0.0303132	
0.050	0.0302474	
0.051	0.0307883	
0.052	0.0314311	
0.053	0.0316175	
0.054	0.0315491	
0.055	0.0315515	
0.056	0.0320442	
0.057	0.0326699	
0.058	0.0328705	
0.059	0.0326365	
0.060	0.0322695	
0.061	0.0323477	
0.062	0.0327208	
0.063	0.0327327	
0.064	0.0321732	
0.065	0.0316612	
0.066	0.0313897	
0.067	0.031333	
0.068	0.0313351	
0.069	0.0310456	
0.070	0.0305174	
0.071	0.030145	
0.072	0.0298684	
0.073	0.0296542	
0.074	0.0293431	
0.075	0.0289595	
0.076	0.0288217	
0.077	0.0289177	
0.078	0.028919	
0.079	0.0287661	
0.080	0.0286719	
0.081	0.0289231	
0.082	0.0292223	
0.083	0.0293749	
0.084	0.0296053	
0.085	0.0297274	
0.086	0.029645	
0.087	0.0297086	
0.088	0.030211	
0.089	0.0305885	
0.090	0.0306105	
0.091	0.0301371	
0.092	0.0296446	
0.093	0.0299175	
0.094	0.0303894	
0.095	0.0304209	
0.096	0.0297827	
0.097	0.0289976	
0.098	0.0289053	
0.099	0.0292543	
0.100	0.0292721	
0.101	0.028811	
0.102	0.0282403	
0.103	0.0279199	
0.104	0.0280583	
0.105	0.0283834	
0.106	0.0284694	
0.107	0.0282449	
0.108	0.0282091	
0.109	0.0284473	
0.110	0.0287666	
0.111	0.0290837	
0.112	0.0291255	
0.113	0.0289902	
0.114	0.0289543	
0.115	0.0290876	
0.116	0.0293072	
0.117	0.0292382	
0.118	0.0288855	
0.119	0.0288496	
0.120	0.0290269	
0.121	0.0288607	
0.122	0.0282534	
0.123	0.0278349	
0.124	0.0278838	
0.125	0.0279845	
0.126	0.0275887	
0.127	0.0270664	
0.128	0.0269068	
0.129	0.0269126	
0.130	0.0268803	
0.131	0.0267212	
0.132	0.0266177	
0.133	0.0267224	
0.134	0.0267541	
0.135	0.0269094	
0.136	0.0273151	
0.137	0.0275097	
0.138	0.0276027	
0.139	0.0278124	
0.140	0.0280751	
0.141	0.0285045	
0.142	0.0285045	
0.143	0.0287293	
0.144	0.028778	
0.145	0.0289599	
0.146	0.0293134	
0.147	0.0293497	
0.148	0.0291688	
0.149	0.0289075	
0.150	0.0288013	
0.151	0.0286624	
0.152	0.0286209	
0.153	0.028539	
0.154	0.0283318	
0.155	0.0279758	
0.156	0.0278127	
0.157	0.0277982	
0.158	0.0278212	
0.159	0.0275659	
0.160	0.0270802	
0.161	0.0266268	
0.162	0.0265436	
0.163	0.0266881	
0.164	0.0268682	
0.165	0.0265886	
0.166	0.0260351	
0.167	0.0257879	
0.168	0.0262662	
0.169	0.0270537	
0.170	0.0273458	
0.171	0.0270092	
0.172	0.0265505	
0.173	0.0268442	
0.174	0.0277215	
0.175	0.0285159	
