Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0282206	
0.001	0.0286883	
0.002	0.0286883	
0.003	0.0286026	
0.004	0.0286026	
0.005	0.0280807	
0.006	0.0280807	
0.007	0.0296238	
0.008	0.0296238	
0.009	0.0300842	
0.010	0.0300842	
0.011	0.0295407	
0.012	0.0303012	
0.013	0.0312677	
0.014	0.0312677	
0.015	0.0305581	
0.016	0.0298286	
0.017	0.0299411	
0.018	0.0307734	
0.019	0.0307734	
0.020	0.030527	
0.021	0.0292622	
0.022	0.0288117	
0.023	0.0292465	
0.024	0.0292465	
0.025	0.0299083	
0.026	0.0291064	
0.027	0.028282	
0.028	0.0282672	
0.029	0.029077	
0.030	0.0299221	
0.031	0.0298778	
0.032	0.0292946	
0.033	0.0292946	
0.034	0.0294279	
0.035	0.0304347	
0.036	0.0304347	
0.037	0.0314371	
0.038	0.0307166	
0.039	0.0304197	
0.040	0.0309978	
0.041	0.0320235	
0.042	0.0325086	
0.043	0.0320265	
0.044	0.0310307	
0.045	0.0305668	
0.046	0.0311352	
0.047	0.0317842	
0.048	0.0314393	
0.049	0.0307294	
0.050	0.0302113	
0.051	0.0301722	
0.052	0.0305442	
0.053	0.0307798	
0.054	0.0303681	
0.055	0.0296745	
0.056	0.0294886	
0.057	0.0296547	
0.058	0.0299074	
0.059	0.0300772	
0.060	0.029846	
0.061	0.0294615	
0.062	0.0296584	
0.063	0.0306045	
0.064	0.0311199	
0.065	0.0310054	
0.066	0.0309328	
0.067	0.031118	
0.068	0.0314737	
0.069	0.0320345	
0.070	0.0321542	
0.071	0.0317884	
0.072	0.0313671	
0.073	0.0315109	
0.074	0.0317812	
0.075	0.0317511	
0.076	0.0313656	
0.077	0.0308811	
0.078	0.0306311	
0.079	0.0306241	
0.080	0.030521	
0.081	0.0303036	
0.082	0.0300273	
0.083	0.0298462	
0.084	0.0298556	
0.085	0.0300498	
0.086	0.0301829	
0.087	0.0303455	
0.088	0.0305013	
0.089	0.0309109	
0.090	0.0312792	
0.091	0.0315379	
0.092	0.0317093	
0.093	0.0319481	
0.094	0.0322367	
0.095	0.0323359	
0.096	0.0323178	
0.097	0.0322182	
0.098	0.0323171	
0.099	0.0324869	
0.100	0.0320919	
0.101	0.031354	
0.102	0.031354	
0.103	0.0309431	
0.104	0.031166	
0.105	0.030979	
0.106	0.030979	
0.107	0.0301498	
0.108	0.0292784	
0.109	0.0294374	
0.110	0.0301121	
0.111	0.0303635	
0.112	0.0300864	
0.113	0.0298086	
0.114	0.029813	
0.115	0.030328	
0.116	0.0309794	
0.117	0.0311319	
0.118	0.0310904	
0.119	0.0311102	
0.120	0.0315716	
0.121	0.0320249	
0.122	0.0321844	
0.123	0.0319928	
0.124	0.0315548	
0.125	0.0315806	
0.126	0.0317673	
0.127	0.0316612	
0.128	0.03129	
0.129	0.0307491	
0.130	0.0304811	
0.131	0.0303141	
0.132	0.0304611	
0.133	0.0305156	
0.134	0.0299332	
0.135	0.0294923	
0.136	0.0294767	
0.137	0.0295505	
0.138	0.029441	
0.139	0.0291679	
0.140	0.0291171	
0.141	0.0292591	
0.142	0.0294778	
0.143	0.02951	
0.144	0.0296414	
0.145	0.0300644	
0.146	0.0303761	
0.147	0.0304309	
0.148	0.0304363	
0.149	0.0306919	
0.150	0.0310929	
0.151	0.0312396	
0.152	0.0310711	
0.153	0.0307066	
0.154	0.0305476	
0.155	0.0309065	
0.156	0.0311247	
0.157	0.0308289	
0.158	0.0301446	
0.159	0.0296583	
0.160	0.0296361	
0.161	0.0297227	
0.162	0.0296341	
0.163	0.0291682	
0.164	0.028701	
0.165	0.0283982	
0.166	0.0283653	
0.167	0.0287248	
0.168	0.0288804	
0.169	0.0286489	
0.170	0.0285177	
0.171	0.0287558	
0.172	0.0294025	
0.173	0.0301884	
0.174	0.0303715	
0.175	0.0301085	
0.176	0.0298627	
0.177	0.0303104	
0.178	0.0310136	
0.179	0.0312871	
0.180	0.0308917	
0.181	0.0302797	
0.182	0.0303747	
0.183	0.0308809	
0.184	0.0309293	
0.185	0.0302675	
0.186	0.0296101	
0.187	0.0293758	
0.188	0.0294298	
0.189	0.0297034	
0.190	0.0296562	
0.191	0.0291012	
0.192	0.0286232	
0.193	0.0290259	
0.194	0.0290259	
0.195	0.0295168	
0.196	0.0295168	
0.197	0.0292222	
0.198	0.0292629	
0.199	0.0295999	
0.200	0.030563	
0.201	0.030563	
0.202	0.0301126	
0.203	0.0301126	
0.204	0.0305319	
0.205	0.0305319	
0.206	0.0315376	
0.207	0.0315376	
0.208	0.030193	
0.209	0.030193	
0.210	0.0302832	
0.211	0.0307902	
0.212	0.030597	
0.213	0.030597	
0.214	0.0288568	
0.215	0.0290666	
0.216	0.0297926	
0.217	0.0301273	
0.218	0.0295115	
0.219	0.0285279	
0.220	0.0281362	
0.221	0.0284514	
0.222	0.0292815	
0.223	0.0295945	
0.224	0.0290261	
0.225	0.0281481	
0.226	0.02802	
0.227	0.0292335	
0.228	0.0304379	
0.229	0.0304874	
0.230	0.030016	
0.231	0.0297721	
0.232	0.0301035	
0.233	0.0311261	
0.234	0.0319355	
0.235	0.0316202	
0.236	0.0309082	
0.237	0.030648	
0.238	0.0311001	
0.239	0.0316526	
0.240	0.0317866	
0.241	0.0311723	
0.242	0.0302673	
0.243	0.0299831	
