Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0294224	
0.001	0.0293034	
0.002	0.0293023	
0.003	0.0290142	
0.004	0.0284447	
0.005	0.028205	
0.006	0.0281985	
0.007	0.0283845	
0.008	0.0284485	
0.009	0.0279968	
0.010	0.0275788	
0.011	0.0278149	
0.012	0.0292662	
0.013	0.0292662	
0.014	0.0289517	
0.015	0.0289517	
0.016	0.028937	
0.017	0.0298885	
0.018	0.0305533	
0.019	0.0305533	
0.020	0.0300044	
0.021	0.0298978	
0.022	0.0298978	
0.023	0.0307292	
0.024	0.0307292	
0.025	0.0301304	
0.026	0.0296085	
0.027	0.0295385	
0.028	0.0298436	
0.029	0.0297947	
0.030	0.0289381	
0.031	0.0289381	
0.032	0.0284605	
0.033	0.0284605	
0.034	0.0285163	
0.035	0.0285163	
0.036	0.0279166	
0.037	0.0279166	
0.038	0.0285346	
0.039	0.0285346	
0.040	0.0290025	
0.041	0.0289458	
0.042	0.0289458	
0.043	0.0292877	
0.044	0.0292877	
0.045	0.0300219	
0.046	0.0297249	
0.047	0.0293661	
0.048	0.0294262	
0.049	0.0295926	
0.050	0.0297502	
0.051	0.0296054	
0.052	0.0291138	
0.053	0.0285257	
0.054	0.0281962	
0.055	0.0284564	
0.056	0.0287148	
0.057	0.0282924	
0.058	0.0274123	
0.059	0.0270137	
0.060	0.0272819	
0.061	0.0277613	
0.062	0.0278534	
0.063	0.0276033	
0.064	0.0272135	
0.065	0.0271743	
0.066	0.0277708	
0.067	0.0286179	
0.068	0.0289426	
0.069	0.0286547	
0.070	0.0283196	
0.071	0.0285976	
0.072	0.029657	
0.073	0.0303074	
0.074	0.0301849	
0.075	0.0294602	
0.076	0.0290501	
0.077	0.0295636	
0.078	0.0305251	
0.079	0.0305246	
0.080	0.0295312	
0.081	0.0286733	
0.082	0.0285528	
0.083	0.0289923	
0.084	0.0294232	
0.085	0.02902	
0.086	0.0281097	
0.087	0.0277661	
0.088	0.0281223	
0.089	0.028457	
0.090	0.0282674	
0.091	0.0275591	
0.092	0.0269657	
0.093	0.0271797	
0.094	0.0278486	
0.095	0.0279555	
0.096	0.0273129	
0.097	0.0269184	
0.098	0.0274184	
0.099	0.0282608	
0.100	0.0285388	
0.101	0.0283273	
0.102	0.0283214	
0.103	0.0286443	
0.104	0.0290658	
0.105	0.029295	
0.106	0.0294185	
0.107	0.0293375	
0.108	0.0293093	
0.109	0.0293968	
0.110	0.0295513	
0.111	0.0296047	
0.112	0.02948	
0.113	0.029199	
0.114	0.0291346	
0.115	0.0292202	
0.116	0.029365	
0.117	0.0291632	
0.118	0.0288421	
0.119	0.0285162	
0.120	0.028456	
0.121	0.0285529	
0.122	0.028557	
0.123	0.028371	
0.124	0.0283049	
0.125	0.0286618	
0.126	0.0290395	
0.127	0.0292185	
0.128	0.0293744	
0.129	0.0295911	
0.130	0.0299241	
0.131	0.0303062	
0.132	0.0305531	
0.133	0.0304988	
0.134	0.0304589	
0.135	0.0305033	
0.136	0.0307205	
0.137	0.0307023	
0.138	0.0305089	
0.139	0.0300134	
0.140	0.0296355	
0.141	0.0297588	
0.142	0.0297496	
0.143	0.0294102	
0.144	0.0288295	
0.145	0.0286174	
0.146	0.0287574	
0.147	0.0288314	
0.148	0.0286954	
0.149	0.0286807	
0.150	0.028735	
0.151	0.029014	
0.152	0.0292903	
0.153	0.0293812	
0.154	0.0295452	
0.155	0.0299778	
0.156	0.030376	
0.157	0.0305461	
0.158	0.0306886	
0.159	0.0309979	
0.160	0.0314153	
0.161	0.0317256	
0.162	0.0315987	
0.163	0.0314999	
0.164	0.0314602	
0.165	0.0316872	
0.166	0.0316401	
0.167	0.0311123	
0.168	0.0307875	
0.169	0.0307306	
0.170	0.0307622	
0.171	0.0307676	
0.172	0.0305403	
0.173	0.0301335	
0.174	0.0298298	
0.175	0.0299453	
0.176	0.0300374	
0.177	0.0296802	
0.178	0.0293275	
0.179	0.0296353	
0.180	0.0296353	
0.181	0.0299855	
0.182	0.0299054	
0.183	0.0300861	
0.184	0.0305631	
0.185	0.0307879	
0.186	0.0307827	
0.187	0.0309287	
0.188	0.031336	
0.189	0.0317104	
0.190	0.0318438	
0.191	0.0315116	
0.192	0.0314047	
0.193	0.0317638	
0.194	0.0318571	
0.195	0.0316198	
0.196	0.0311002	
0.197	0.0311002	
0.198	0.0312357	
0.199	0.0312357	
0.200	0.0306595	
0.201	0.0301027	
0.202	0.0300511	
0.203	0.0300511	
0.204	0.0302819	
0.205	0.0302819	
0.206	0.0297966	
0.207	0.0304418	
0.208	0.0304418	
0.209	0.0313806	
0.210	0.0313806	
0.211	0.0314309	
0.212	0.0314309	
0.213	0.0326543	
0.214	0.0326543	
0.215	0.0324163	
0.216	0.0324163	
0.217	0.0325637	
0.218	0.0325637	
0.219	0.0324742	
0.220	0.0322391	
0.221	0.0322391	
0.222	0.0312531	
0.223	0.0313106	
0.224	0.0311492	
0.225	0.0305955	
0.226	0.0305955	
0.227	0.0298289	
0.228	0.0299015	
0.229	0.030274	
0.230	0.0303287	
0.231	0.0300013	
0.232	0.0298771	
0.233	0.0302507	
0.234	0.0306677	
0.235	0.0310489	
0.236	0.0311483	
0.237	0.0311338	
0.238	0.0311338	
0.239	0.0315642	
0.240	0.032161	
0.241	0.0321522	
0.242	0.0318489	
0.243	0.0316961	
0.244	0.0317391	
0.245	0.0317891	
0.246	0.0318502	
0.247	0.0314707	
0.248	0.0308625	
0.249	0.0304409	
0.250	0.0306745	
0.251	0.0307819	
0.252	0.030622	
0.253	0.0300561	
0.254	0.0296077	
0.255	0.0296468	
0.256	0.0298362	
0.257	0.0297686	
0.258	0.0294449	
0.259	0.0294318	
0.260	0.0294457	
0.261	0.0294592	
0.262	0.0297654	
0.263	0.0301471	
0.264	0.0304321	
0.265	0.0304232	
0.266	0.0303444	
0.267	0.0307879	
0.268	0.0311961	
0.269	0.0313283	
0.270	0.031228	
0.271	0.031002	
0.272	0.0310406	
0.273	0.0312036	
0.274	0.0311582	
0.275	0.0306217	
0.276	0.0303797	
0.277	0.0301668	
0.278	0.0301668	
0.279	0.0299601	
0.280	0.0297129	
0.281	0.0294556	
0.282	0.0291328	
0.283	0.0288766	
0.284	0.0287551	
0.285	0.0288096	
0.286	0.028759	
0.287	0.0287747	
0.288	0.0289571	
0.289	0.0290459	
0.290	0.0295295	
0.291	0.0298714	
0.292	0.0301405	
0.293	0.0300209	
0.294	0.0303362	
0.295	0.0307331	
0.296	0.0308373	
0.297	0.0308273	
0.298	0.0306623	
0.299	0.0305337	
0.300	0.030705	
0.301	0.0310129	
0.302	0.0309177	
0.303	0.0302747	
0.304	0.029637	
0.305	0.0294701	
0.306	0.0298456	
0.307	0.0301296	
0.308	0.0296268	
0.309	0.0288206	
0.310	0.0286534	
0.311	0.029139	
0.312	0.0296685	
0.313	0.0289035	
0.314	0.0289035	
0.315	0.0289035	
0.316	0.0293178	
0.317	0.0300368	
0.318	0.0305874	
0.319	0.0303353	
0.320	0.0300057	
0.321	0.0302563	
0.322	0.0309681	
