Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0300478	
0.001	0.030085	
0.002	0.0299144	
0.003	0.0297915	
0.004	0.029718	
0.005	0.0299497	
0.006	0.0300315	
0.007	0.0300288	
0.008	0.0298772	
0.009	0.0299071	
0.010	0.0301202	
0.011	0.0300651	
0.012	0.0300651	
0.013	0.0299888	
0.014	0.0299888	
0.015	0.030117	
0.016	0.030117	
0.017	0.0300739	
0.018	0.0300739	
0.019	0.029944	
0.020	0.029944	
0.021	0.0301049	
0.022	0.0301049	
0.023	0.029849	
0.024	0.029795	
0.025	0.029795	
0.026	0.0301222	
0.027	0.0301222	
0.028	0.0298448	
0.029	0.0298448	
0.030	0.0299845	
0.031	0.0300726	
0.032	0.0300158	
0.033	0.0298738	
0.034	0.0298183	
0.035	0.029896	
0.036	0.0300107	
0.037	0.0299536	
0.038	0.0297686	
0.039	0.0297063	
0.040	0.0298613	
0.041	0.0299367	
0.042	0.0299108	
0.043	0.0297792	
0.044	0.0297256	
0.045	0.0298681	
0.046	0.0300926	
0.047	0.0301641	
0.048	0.0300296	
0.049	0.0299422	
0.050	0.0299891	
0.051	0.0301075	
0.052	0.0302269	
0.053	0.0303328	
0.054	0.0302323	
0.055	0.0299768	
0.056	0.030113	
0.057	0.0303614	
0.058	0.0302927	
0.059	0.0302134	
0.060	0.0300406	
0.061	0.0300593	
0.062	0.0301989	
0.063	0.0303158	
0.064	0.0300489	
0.065	0.0299836	
0.066	0.0300352	
0.067	0.0301712	
0.068	0.0301581	
0.069	0.0300466	
0.070	0.0300292	
0.071	0.0299905	
0.072	0.0299935	
0.073	0.0300325	
0.074	0.0300504	
0.075	0.0298618	
0.076	0.0299123	
0.077	0.0300143	
0.078	0.0299082	
0.079	0.0299432	
0.080	0.0298584	
0.081	0.0298794	
0.082	0.0298843	
0.083	0.0299896	
0.084	0.0300492	
0.085	0.0298907	
0.086	0.0298985	
0.087	0.0300732	
0.088	0.0301459	
0.089	0.0301927	
0.090	0.0302001	
0.091	0.030205	
0.092	0.0302884	
0.093	0.0303857	
0.094	0.0302983	
0.095	0.0302515	
0.096	0.0302169	
0.097	0.0303271	
0.098	0.0304352	
0.099	0.0302975	
0.100	0.0301787	
0.101	0.0301111	
0.102	0.030079	
0.103	0.0301053	
0.104	0.0301381	
0.105	0.0300037	
0.106	0.029916	
0.107	0.0299441	
0.108	0.0299728	
0.109	0.0299483	
0.110	0.0298391	
0.111	0.0298219	
0.112	0.0298671	
0.113	0.0298326	
0.114	0.0297521	
0.115	0.0295347	
0.116	0.02951	
0.117	0.0297506	
0.118	0.0296739	
0.119	0.0297039	
0.120	0.0295721	
0.121	0.0294337	
0.122	0.0295079	
0.123	0.0296637	
0.124	0.0296418	
0.125	0.0296672	
0.126	0.029801	
0.127	0.0297245	
0.128	0.0299111	
0.129	0.0299567	
0.130	0.0299588	
0.131	0.0300995	
0.132	0.030177	
0.133	0.0301955	
0.134	0.0302333	
0.135	0.0304801	
0.136	0.0303729	
0.137	0.0303101	
0.138	0.0304135	
0.139	0.0304317	
0.140	0.0304233	
0.141	0.0304917	
0.142	0.0305738	
0.143	0.0304613	
0.144	0.0303573	
0.145	0.0302859	
0.146	0.0303133	
0.147	0.0303024	
0.148	0.0303499	
0.149	0.0301612	
0.150	0.0300296	
0.151	0.0301467	
0.152	0.0301957	
0.153	0.0300172	
0.154	0.0298212	
0.155	0.0298338	
0.156	0.029716	
0.157	0.029716	
0.158	0.029716	
0.159	0.0295997	
0.160	0.0295208	
0.161	0.0296205	
0.162	0.0296205	
0.163	0.0295083	
0.164	0.0293679	
0.165	0.02944	
0.166	0.0295926	
0.167	0.0296106	
0.168	0.0297363	
0.169	0.0296905	
0.170	0.0295116	
0.171	0.0297259	
0.172	0.0300605	
0.173	0.0301208	
0.174	0.0300682	
0.175	0.0301353	
0.176	0.0302325	
0.177	0.0302505	
0.178	0.030385	
0.179	0.0303953	
0.180	0.0303953	
0.181	0.0304153	
0.182	0.0304817	
0.183	0.0303305	
0.184	0.0303305	
0.185	0.0303658	
0.186	0.0303658	
0.187	0.0302282	
0.188	0.0302282	
0.189	0.0302179	
0.190	0.0302179	
0.191	0.0301164	
0.192	0.0301164	
0.193	0.0298146	
0.194	0.0298146	
0.195	0.0299596	
0.196	0.0299596	
0.197	0.029638	
0.198	0.029638	
0.199	0.0295352	
0.200	0.0295352	
0.201	0.0295021	
0.202	0.0295021	
0.203	0.0291996	
0.204	0.0292451	
0.205	0.0292786	
0.206	0.0292786	
0.207	0.0293186	
0.208	0.0293911	
0.209	0.0293911	
0.210	0.0294297	
0.211	0.0294297	
0.212	0.0295738	
0.213	0.0295738	
0.214	0.0297602	
0.215	0.0298849	
0.216	0.0299111	
0.217	0.0299111	
0.218	0.0302496	
0.219	0.0302324	
0.220	0.0302324	
0.221	0.0303258	
0.222	0.0304022	
0.223	0.0304022	
0.224	0.0303362	
0.225	0.0303883	
0.226	0.0305334	
0.227	0.0305723	
0.228	0.0304056	
0.229	0.0304265	
0.230	0.0304013	
0.231	0.0304373	
0.232	0.03046	
0.233	0.0303167	
0.234	0.0302065	
0.235	0.0302287	
0.236	0.0302301	
0.237	0.0301989	
0.238	0.0300493	
0.239	0.029944	
0.240	0.0299479	
0.241	0.0298684	
0.242	0.0298196	
0.243	0.0297273	
0.244	0.0296426	
0.245	0.0294891	
0.246	0.0294902	
0.247	0.0295484	
0.248	0.0295484	
0.249	0.0294551	
0.250	0.0294335	
0.251	0.029515	
0.252	0.0294155	
0.253	0.029387	
0.254	0.0295777	
0.255	0.0297138	
0.256	0.0296967	
0.257	0.0297609	
0.258	0.0297489	
0.259	0.0298723	
0.260	0.0300016	
0.261	0.0301859	
0.262	0.0302707	
0.263	0.030295	
0.264	0.03021	
0.265	0.0301899	
0.266	0.0303992	
0.267	0.0305119	
0.268	0.0305652	
0.269	0.030453	
0.270	0.0303096	
0.271	0.0303993	
0.272	0.0305114	
0.273	0.030545	
0.274	0.030402	
0.275	0.0302994	
0.276	0.0302465	
0.277	0.0304195	
0.278	0.0303344	
0.279	0.0301677	
0.280	0.0300323	
0.281	0.0300978	
0.282	0.0300542	
0.283	0.029938	
0.284	0.0298286	
0.285	0.0296954	
0.286	0.0296467	
0.287	0.0296496	
0.288	0.0295984	
0.289	0.0294376	
0.290	0.0294147	
0.291	0.0294175	
0.292	0.0294276	
0.293	0.0294313	
0.294	0.0294746	
0.295	0.0294593	
0.296	0.0293972	
0.297	0.0295473	
0.298	0.0295863	
0.299	0.0297547	
0.300	0.0296908	
0.301	0.0297017	
0.302	0.0297932	
0.303	0.0300198	
0.304	0.0301801	
0.305	0.0301117	
0.306	0.0300442	
0.307	0.0301076	
0.308	0.0303274	
0.309	0.0304545	
0.310	0.0304348	
0.311	0.0303995	
0.312	0.030347	
0.313	0.0305681	
0.314	0.0306885	
0.315	0.0305764	
0.316	0.0304232	
0.317	0.03033	
0.318	0.0304003	
0.319	0.0305699	
0.320	0.0306542	
0.321	0.0304865	
0.322	0.0302447	
0.323	0.0300975	
0.324	0.0301582	
0.325	0.0303064	
0.326	0.0301868	
0.327	0.0300018	
0.328	0.0297904	
0.329	0.0297291	
0.330	0.0298336	
0.331	0.0298645	
0.332	0.0297879	
0.333	0.0296413	
0.334	0.0295605	
0.335	0.0295994	
0.336	0.0296792	
0.337	0.0296405	
0.338	0.0296717	
0.339	0.0297257	
0.340	0.0296624	
0.341	0.0296016	
0.342	0.0297996	
0.343	0.0298552	
0.344	0.0299635	
0.345	0.0299411	
0.346	0.0299104	
0.347	0.0299803	
0.348	0.0301292	
0.349	0.0302775	
0.350	0.0302376	
0.351	0.0299742	
0.352	0.0300365	
0.353	0.030243	
0.354	0.0304218	
0.355	0.0304235	
0.356	0.0302861	
0.357	0.0302591	
0.358	0.0303385	
0.359	0.0303976	
0.360	0.0304046	
0.361	0.0303549	
0.362	0.0303152	
0.363	0.0303152	
0.364	0.0302118	
0.365	0.0302454	
0.366	0.0302256	
0.367	0.0301226	
0.368	0.0298991	
0.369	0.0299471	
0.370	0.0298718	
0.371	0.0298321	
0.372	0.0297207	
0.373	0.0296331	
0.374	0.029558	
0.375	0.0295417	
0.376	0.0296181	
0.377	0.0295669	
0.378	0.0295475	
0.379	0.0295475	
0.380	0.0295633	
0.381	0.0295633	
0.382	0.0296088	
0.383	0.0296658	
0.384	0.0297333	
0.385	0.0299064	
0.386	0.0298504	
0.387	0.0296795	
0.388	0.0296795	
0.389	0.0298623	
0.390	0.0301255	
0.391	0.0301255	
0.392	0.0300027	
0.393	0.0300027	
0.394	0.0301322	
0.395	0.0301322	
0.396	0.0302356	
0.397	0.0302356	
0.398	0.0301526	
0.399	0.0301526	
0.400	0.0303464	
0.401	0.0303962	
0.402	0.0302557	
0.403	0.0301936	
0.404	0.0302547	
0.405	0.0303438	
0.406	0.0303575	
0.407	0.0302225	
0.408	0.0300484	
0.409	0.0300343	
0.410	0.0301143	
0.411	0.0301329	
0.412	0.0299969	
0.413	0.0298977	
0.414	0.0296852	
0.415	0.0297674	
0.416	0.0298795	
0.417	0.0299095	
0.418	0.029806	
0.419	0.0295848	
0.420	0.029547	
0.421	0.0296261	
0.422	0.0297883	
0.423	0.0298372	
0.424	0.0296913	
0.425	0.0297259	
0.426	0.0296723	
0.427	0.0297562	
0.428	0.0299535	
0.429	0.029967	
0.430	0.0297533	
0.431	0.0297104	
0.432	0.0299021	
0.433	0.0300082	
0.434	0.0299816	
0.435	0.0297731	
0.436	0.0298108	
0.437	0.0298768	
0.438	0.0299675	
0.439	0.030004	
0.440	0.0299487	
0.441	0.0299552	
0.442	0.0299736	
