Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0300876	
0.001	0.0302222	
0.002	0.0302299	
0.003	0.0302777	
0.004	0.0304011	
0.005	0.0304265	
0.006	0.0304844	
0.007	0.0303816	
0.008	0.0303201	
0.009	0.030161	
0.010	0.0303941	
0.011	0.0304371	
0.012	0.0303267	
0.013	0.0303267	
0.014	0.0300536	
0.015	0.0303115	
0.016	0.0305189	
0.017	0.0303935	
0.018	0.030086	
0.019	0.0297936	
0.020	0.0297383	
0.021	0.0300169	
0.022	0.0300981	
0.023	0.0300981	
0.024	0.0299208	
0.025	0.0296511	
0.026	0.0294711	
0.027	0.0293685	
0.028	0.0295936	
0.029	0.0295805	
0.030	0.0295313	
0.031	0.0293728	
0.032	0.0291922	
0.033	0.0291936	
0.034	0.0295725	
0.035	0.0296412	
0.036	0.0295583	
0.037	0.0296981	
0.038	0.029832	
0.039	0.0299338	
0.040	0.0300647	
0.041	0.0301993	
0.042	0.030293	
0.043	0.0301557	
0.044	0.0302678	
0.045	0.0306179	
0.046	0.030733	
0.047	0.0305607	
0.048	0.0304139	
0.049	0.0305734	
0.050	0.0306507	
0.051	0.0303813	
0.052	0.0302476	
0.053	0.0303196	
0.054	0.0305732	
0.055	0.0305904	
0.056	0.03045	
0.057	0.0302518	
0.058	0.0300846	
0.059	0.0301879	
0.060	0.0302402	
0.061	0.0303865	
0.062	0.0303366	
0.063	0.0301587	
0.064	0.0299855	
0.065	0.0300018	
0.066	0.0300124	
0.067	0.0299869	
0.068	0.0299444	
0.069	0.0297994	
0.070	0.029676	
0.071	0.0296196	
0.072	0.0296809	
0.073	0.0294322	
0.074	0.0293102	
0.075	0.0294554	
0.076	0.0295561	
0.077	0.0295654	
0.078	0.0295544	
0.079	0.0295958	
0.080	0.0295639	
0.081	0.0296391	
0.082	0.0297688	
0.083	0.0299515	
0.084	0.0299452	
0.085	0.0299484	
0.086	0.0299734	
0.087	0.0300125	
0.088	0.0301702	
0.089	0.0302024	
0.090	0.0302931	
0.091	0.0301056	
0.092	0.0302466	
0.093	0.0304789	
0.094	0.0305245	
0.095	0.0302478	
0.096	0.030061	
0.097	0.0301948	
0.098	0.0303907	
0.099	0.0306945	
0.100	0.0306083	
0.101	0.030267	
0.102	0.0300259	
0.103	0.0301316	
0.104	0.0303691	
0.105	0.0305748	
0.106	0.0304748	
0.107	0.0302411	
0.108	0.0299416	
0.109	0.0297516	
0.110	0.029769	
0.111	0.0299434	
0.112	0.0299522	
0.113	0.0297418	
0.114	0.0295233	
0.115	0.0295671	
0.116	0.0297482	
0.117	0.0298516	
0.118	0.0296127	
0.119	0.0294484	
0.120	0.0295642	
0.121	0.0298707	
0.122	0.0300924	
0.123	0.0299077	
0.124	0.0296997	
0.125	0.0297338	
0.126	0.0299242	
0.127	0.0302138	
0.128	0.0303205	
0.129	0.0301125	
0.130	0.0299657	
0.131	0.0299486	
0.132	0.0301543	
0.133	0.0303066	
0.134	0.0303314	
0.135	0.0298123	
0.136	0.0298123	
0.137	0.0298178	
0.138	0.03024	
0.139	0.0302843	
0.140	0.0302795	
0.141	0.0301412	
0.142	0.0299432	
0.143	0.0299028	
0.144	0.0300503	
0.145	0.0302357	
0.146	0.0303454	
0.147	0.0302611	
0.148	0.0302075	
0.149	0.0298948	
0.150	0.0297837	
0.151	0.0301762	
0.152	0.0301762	
0.153	0.0301762	
0.154	0.0302025	
0.155	0.0299165	
0.156	0.0295526	
0.157	0.0293916	
0.158	0.0296349	
0.159	0.0296349	
0.160	0.0297656	
0.161	0.0297656	
0.162	0.0292361	
0.163	0.0293135	
0.164	0.0297589	
0.165	0.0297589	
0.166	0.0297931	
0.167	0.0294487	
0.168	0.0294487	
0.169	0.0296025	
0.170	0.0296025	
0.171	0.029678	
0.172	0.029678	
0.173	0.0295935	
0.174	0.0295935	
0.175	0.029646	
0.176	0.02969	
0.177	0.02969	
0.178	0.0298817	
0.179	0.0298817	
0.180	0.0296548	
0.181	0.029709	
0.182	0.0298239	
0.183	0.0300804	
0.184	0.0301504	
0.185	0.0298913	
0.186	0.029788	
0.187	0.029951	
0.188	0.0301737	
0.189	0.0302405	
0.190	0.0301387	
0.191	0.0299631	
0.192	0.0298524	
0.193	0.0297283	
0.194	0.0298545	
0.195	0.0299851	
0.196	0.0299851	
0.197	0.0295137	
0.198	0.0292643	
0.199	0.0294173	
0.200	0.0296855	
0.201	0.0298527	
0.202	0.0297464	
0.203	0.0294435	
0.204	0.0293499	
0.205	0.0294016	
0.206	0.0297248	
0.207	0.0299654	
0.208	0.0299032	
0.209	0.0297258	
0.210	0.0296771	
0.211	0.02966	
0.212	0.0298797	
0.213	0.0299835	
0.214	0.029902	
0.215	0.0297803	
0.216	0.029769	
0.217	0.029634	
0.218	0.0295774	
0.219	0.0295978	
0.220	0.0297894	
0.221	0.0297301	
0.222	0.0295053	
