Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0312946	
0.001	0.0307043	
0.002	0.0305437	
0.003	0.030887	
0.004	0.0314173	
0.005	0.0315513	
0.006	0.0310473	
0.007	0.0303197	
0.008	0.0300418	
0.009	0.030212	
0.010	0.0303714	
0.011	0.0302113	
0.012	0.0295241	
0.013	0.0289665	
0.014	0.0289073	
0.015	0.0292656	
0.016	0.0294512	
0.017	0.0292957	
0.018	0.028838	
0.019	0.0284927	
0.020	0.0286345	
0.021	0.0289759	
0.022	0.0290942	
0.023	0.0289208	
0.024	0.0287184	
0.025	0.0288669	
0.026	0.0292841	
0.027	0.0296648	
0.028	0.0296626	
0.029	0.0295759	
0.030	0.0297172	
0.031	0.0298887	
0.032	0.0300435	
0.033	0.029909	
0.034	0.029909	
0.035	0.029909	
0.036	0.0298242	
0.037	0.030094	
0.038	0.030094	
0.039	0.030095	
0.040	0.0298809	
0.041	0.0297222	
0.042	0.0297176	
0.043	0.0297132	
0.044	0.0297359	
0.045	0.0294785	
0.046	0.0290494	
0.047	0.0288782	
0.048	0.0289138	
0.049	0.0290889	
0.050	0.0292152	
0.051	0.0290372	
0.052	0.0287302	
0.053	0.0287425	
0.054	0.0292304	
0.055	0.0296863	
0.056	0.0298159	
0.057	0.0295257	
0.058	0.0292824	
0.059	0.029428	
0.060	0.0299412	
0.061	0.0301622	
0.062	0.0298584	
0.063	0.0293593	
0.064	0.0293159	
0.065	0.0295502	
0.066	0.0298407	
0.067	0.0297209	
0.068	0.0292474	
0.069	0.0289239	
0.070	0.0289732	
0.071	0.0291617	
0.072	0.0291358	
0.073	0.0286764	
0.074	0.0283212	
0.075	0.0284831	
0.076	0.028953	
0.077	0.0290726	
0.078	0.0288434	
0.079	0.0286969	
0.080	0.0288413	
0.081	0.029294	
0.082	0.0297032	
0.083	0.0296316	
0.084	0.0294838	
0.085	0.0294799	
0.086	0.0297992	
0.087	0.0302398	
0.088	0.0301784	
0.089	0.0298834	
0.090	0.0295368	
0.091	0.0295976	
0.092	0.0299171	
0.093	0.0298445	
0.094	0.0294492	
0.095	0.0290626	
0.096	0.028961	
0.097	0.0291954	
0.098	0.0293401	
0.099	0.0291965	
0.100	0.0287843	
0.101	0.0285554	
0.102	0.0286327	
0.103	0.0287647	
0.104	0.0287893	
0.105	0.0287368	
0.106	0.0284956	
0.107	0.0283707	
0.108	0.0285299	
0.109	0.0287311	
0.110	0.0287787	
0.111	0.0287382	
0.112	0.0287619	
0.113	0.0289188	
0.114	0.0291582	
0.115	0.029191	
0.116	0.0290908	
0.117	0.0291844	
0.118	0.0295566	
0.119	0.0298561	
0.120	0.0297385	
0.121	0.0294051	
0.122	0.0294	
0.123	0.029606	
0.124	0.0297164	
0.125	0.0298856	
0.126	0.0297086	
0.127	0.0293857	
0.128	0.0293325	
0.129	0.0296323	
0.130	0.0297393	
0.131	0.0294547	
0.132	0.0290064	
0.133	0.0287992	
0.134	0.0289786	
0.135	0.0292875	
0.136	0.0294668	
0.137	0.0292122	
0.138	0.0290171	
0.139	0.0292652	
0.140	0.029803	
0.141	0.0302255	
0.142	0.0301231	
0.143	0.0298825	
0.144	0.0298844	
0.145	0.0301232	
0.146	0.0305314	
0.147	0.0307729	
0.148	0.0302072	
0.149	0.0302072	
0.150	0.0301085	
0.151	0.0301085	
0.152	0.0305322	
0.153	0.0305322	
0.154	0.0297214	
0.155	0.0297214	
0.156	0.0296084	
0.157	0.0296084	
0.158	0.0296199	
0.159	0.0296199	
0.160	0.0291054	
0.161	0.0291054	
0.162	0.0297947	
0.163	0.0297947	
0.164	0.02945	
0.165	0.0294598	
0.166	0.0299166	
0.167	0.0303794	
0.168	0.0305869	
0.169	0.0303968	
0.170	0.0303968	
0.171	0.0305278	
0.172	0.0308806	
0.173	0.0308806	
0.174	0.0307834	
0.175	0.0305016	
0.176	0.0303562	
0.177	0.0305002	
0.178	0.0306206	
0.179	0.0304053	
0.180	0.0300177	
0.181	0.0297178	
0.182	0.0297594	
0.183	0.0299669	
0.184	0.03016	
0.185	0.0299074	
0.186	0.0295485	
0.187	0.0293727	
0.188	0.0295885	
0.189	0.0297792	
0.190	0.0297969	
0.191	0.0296454	
0.192	0.0296179	
0.193	0.0298857	
0.194	0.0303237	
0.195	0.030442	
0.196	0.0303233	
0.197	0.0302996	
0.198	0.0305215	
0.199	0.0306927	
0.200	0.030885	
0.201	0.0310553	
0.202	0.030942	
0.203	0.0307299	
0.204	0.03052	
0.205	0.0305635	
0.206	0.0308477	
0.207	0.0311271	
0.208	0.0309544	
0.209	0.0305241	
0.210	0.0302331	
0.211	0.0301985	
0.212	0.030388	
0.213	0.0305338	
0.214	0.0304557	
0.215	0.0299703	
0.216	0.0295959	
0.217	0.0298114	
0.218	0.0303213	
0.219	0.0304661	
0.220	0.0305612	
0.221	0.0305875	
0.222	0.0308408	
0.223	0.031085	
0.224	0.0314712	
0.225	0.031589	
0.226	0.0314612	
0.227	0.0316299	
0.228	0.0317999	
0.229	0.0318267	
0.230	0.0318148	
0.231	0.0316955	
0.232	0.0316203	
0.233	0.0315058	
0.234	0.031532	
0.235	0.0312539	
0.236	0.0308835	
0.237	0.0307283	
0.238	0.0306834	
0.239	0.0304688	
0.240	0.0301881	
0.241	0.0301495	
0.242	0.0303937	
0.243	0.0304825	
0.244	0.0303735	
0.245	0.0302585	
0.246	0.0303164	
0.247	0.0306713	
0.248	0.0311392	
0.249	0.0312055	
0.250	0.0310296	
0.251	0.0309595	
0.252	0.031076	
0.253	0.0311467	
0.254	0.0312406	
0.255	0.0312554	
0.256	0.0310194	
0.257	0.030868	
0.258	0.0306602	
0.259	0.0305912	
0.260	0.0306052	
0.261	0.0304124	
0.262	0.0302283	
0.263	0.0299531	
0.264	0.0299469	
0.265	0.0302197	
0.266	0.0303724	
0.267	0.0302216	
0.268	0.0299242	
0.269	0.0298467	
0.270	0.0300387	
0.271	0.0302306	
0.272	0.0303015	
0.273	0.0301756	
0.274	0.030058	
0.275	0.0302994	
0.276	0.0305639	
0.277	0.0308026	
0.278	0.0306919	
0.279	0.0305663	
0.280	0.0305617	
0.281	0.0306184	
0.282	0.0309507	
0.283	0.0312104	
0.284	0.0307908	
0.285	0.0305622	
0.286	0.0305612	
0.287	0.030597	
0.288	0.0305907	
0.289	0.0305037	
0.290	0.0303459	
0.291	0.0300084	
0.292	0.0300223	
0.293	0.0298967	
0.294	0.0297071	
0.295	0.0295497	
0.296	0.0295052	
0.297	0.0292285	
0.298	0.0288195	
0.299	0.028951	
0.300	0.0294741	
0.301	0.0298486	
0.302	0.0298486	
0.303	0.0296214	
0.304	0.0295579	
0.305	0.0299387	
0.306	0.0304627	
0.307	0.030539	
0.308	0.0304667	
0.309	0.0305954	
0.310	0.0306765	
0.311	0.0307303	
0.312	0.0307621	
0.313	0.0307249	
0.314	0.0307249	
0.315	0.0306495	
0.316	0.030748	
0.317	0.0306654	
0.318	0.0304789	
0.319	0.0304172	
0.320	0.0303109	
0.321	0.0302834	
0.322	0.0303352	
0.323	0.0301826	
0.324	0.0298864	
0.325	0.0300491	
0.326	0.0303276	
0.327	0.0304292	
0.328	0.0303352	
0.329	0.0301552	
0.330	0.0302654	
0.331	0.0306876	
0.332	0.030812	
0.333	0.0306064	
0.334	0.0304399	
0.335	0.0304399	
0.336	0.0309206	
0.337	0.0308771	
0.338	0.0305001	
0.339	0.0301441	
0.340	0.0300736	
0.341	0.0301512	
0.342	0.0301183	
0.343	0.0296282	
0.344	0.0296282	
0.345	0.0295166	
0.346	0.0295166	
0.347	0.0296737	
0.348	0.029609	
0.349	0.0294224	
0.350	0.0294224	
0.351	0.0291879	
0.352	0.0293968	
0.353	0.0294912	
0.354	0.0294912	
0.355	0.0293475	
0.356	0.0293475	
0.357	0.0295385	
0.358	0.0295385	
0.359	0.0299541	
0.360	0.0299541	
0.361	0.0299873	
0.362	0.0300851	
0.363	0.0300851	
0.364	0.0304412	
0.365	0.0304412	
0.366	0.030571	
0.367	0.0305808	
0.368	0.0306189	
0.369	0.030523	
0.370	0.0305471	
0.371	0.0306718	
0.372	0.0307506	
0.373	0.0306659	
0.374	0.0303856	
0.375	0.0302784	
0.376	0.0302713	
0.377	0.0303223	
0.378	0.0301605	
0.379	0.0297331	
0.380	0.0295317	
0.381	0.0294117	
0.382	0.0295126	
0.383	0.0296089	
0.384	0.0294548	
0.385	0.0293712	
0.386	0.0294311	
0.387	0.0297943	
0.388	0.03021	
0.389	0.0302956	
0.390	0.0300226	
0.391	0.0298531	
0.392	0.0298038	
0.393	0.03008	
0.394	0.0304923	
0.395	0.0305149	
0.396	0.0301168	
0.397	0.0297456	
0.398	0.029838	
0.399	0.0301066	
0.400	0.030306	
0.401	0.0300673	
0.402	0.0297285	
0.403	0.0295815	
0.404	0.0297221	
0.405	0.0301536	
0.406	0.0302834	
0.407	0.0299583	
0.408	0.0296309	
0.409	0.0296886	
0.410	0.0301677	
0.411	0.030952	
0.412	0.0310438	
0.413	0.0305416	
0.414	0.0300924	
0.415	0.0304259	
0.416	0.0311321	
0.417	0.0315724	
0.418	0.0314239	
0.419	0.0309431	
0.420	0.0306662	
0.421	0.0309439	
0.422	0.03141	
0.423	0.0313121	
0.424	0.0306495	
0.425	0.0300072	
0.426	0.0299041	
0.427	0.0301287	
0.428	0.030307	
0.429	0.0300863	
0.430	0.0296504	
0.431	0.0293942	
0.432	0.0294423	
0.433	0.0295958	
0.434	0.0295135	
0.435	0.0292183	
0.436	0.0290274	
0.437	0.0291551	
0.438	0.0294336	
0.439	0.0295487	
0.440	0.0294237	
0.441	0.0294001	
0.442	0.0296365	
0.443	0.0300106	
0.444	0.0302421	
0.445	0.0302054	
0.446	0.0300435	
0.447	0.0301586	
0.448	0.030817	
0.449	0.0312792	
0.450	0.030979	
0.451	0.0305208	
0.452	0.0305208	
0.453	0.0305208	
0.454	0.0313676	
0.455	0.0312842	
0.456	0.0307354	
0.457	0.0303022	
0.458	0.0303797	
0.459	0.0307924	
0.460	0.030858	
0.461	0.0304994	
0.462	0.0297576	
0.463	0.0294538	
0.464	0.0296904	
0.465	0.0301026	
0.466	0.0303186	
0.467	0.0300085	
0.468	0.0296711	
0.469	0.0298156	
0.470	0.0303576	
0.471	0.0306941	
0.472	0.0306117	
0.473	0.0300741	
0.474	0.0298397	
0.475	0.0301382	
0.476	0.0306948	
0.477	0.0306796	
0.478	0.0302096	
0.479	0.0297009	
0.480	0.0296104	
0.481	0.02987	
0.482	0.0301349	
0.483	0.0298317	
0.484	0.0293254	
0.485	0.0291189	
0.486	0.0292051	
0.487	0.0294171	
0.488	0.0294754	
0.489	0.0293804	
0.490	0.029295	
0.491	0.029293	
0.492	0.0296567	
0.493	0.0300832	
0.494	0.0302675	
0.495	0.0301612	
0.496	0.0301182	
0.497	0.0304918	
0.498	0.0309656	
0.499	0.0312339	
0.500	0.0310494	
0.501	0.0306956	
0.502	0.0306988	
0.503	0.0310066	
0.504	0.0311614	
0.505	0.0307729	
0.506	0.03027	
0.507	0.0302595	
0.508	0.0302192	
0.509	0.0299546	
0.510	0.0293965	
0.511	0.0290549	
0.512	0.0290266	
0.513	0.0291824	
0.514	0.0292784	
0.515	0.029016	
0.516	0.0288055	
0.517	0.0287372	
0.518	0.0288034	
0.519	0.0288034	
0.520	0.0288309	
0.521	0.0288309	
0.522	0.0287935	
0.523	0.0287935	
0.524	0.0291144	
0.525	0.0292648	
0.526	0.0293518	
0.527	0.0294867	
0.528	0.0294867	
0.529	0.0296505	
0.530	0.0298196	
0.531	0.0298366	
0.532	0.0298414	
0.533	0.0299611	
0.534	0.0298103	
0.535	0.0298103	
0.536	0.0295993	
0.537	0.0295993	
0.538	0.0298922	
0.539	0.0298922	
0.540	0.0294874	
0.541	0.0294874	
0.542	0.0291052	
0.543	0.0291052	
0.544	0.0295055	
0.545	0.0292697	
0.546	0.028729	
0.547	0.0284207	
0.548	0.0285813	
0.549	0.0290195	
0.550	0.0292881	
0.551	0.0291262	
0.552	0.0288733	
0.553	0.0289592	
0.554	0.0293509	
0.555	0.0293509	
0.556	0.0297577	
0.557	0.0294756	
0.558	0.0293456	
0.559	0.0296372	
0.560	0.0300064	
0.561	0.0300064	
0.562	0.029717	
0.563	0.0293352	
0.564	0.0293474	
0.565	0.0295567	
0.566	0.0296018	
0.567	0.0292888	
0.568	0.028887	
0.569	0.0288204	
0.570	0.0289031	
0.571	0.0288979	
0.572	0.0287809	
0.573	0.0286331	
0.574	0.0284187	
0.575	0.0284312	
0.576	0.0285909	
0.577	0.0288685	
0.578	0.029099	
0.579	0.0289672	
0.580	0.0289151	
0.581	0.0290693	
0.582	0.0294217	
0.583	0.0296391	
0.584	0.0295965	
0.585	0.0292979	
0.586	0.0294749	
0.587	0.029974	
0.588	0.0301992	
0.589	0.0297805	
0.590	0.0292127	
0.591	0.0289884	
0.592	0.0294146	
0.593	0.0298953	
0.594	0.0298027	
0.595	0.029146	
0.596	0.0284804	
0.597	0.0285859	
0.598	0.0290784	
0.599	0.0294604	
0.600	0.0292826	
0.601	0.0286169	
0.602	0.02835	
0.603	0.0286505	
0.604	0.0290701	
0.605	0.0291084	
