Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0295332	
0.001	0.0296383	
0.002	0.029697	
0.003	0.0296594	
0.004	0.0295492	
0.005	0.029598	
0.006	0.029911	
0.007	0.0300339	
0.008	0.0300406	
0.009	0.0298789	
0.010	0.0298698	
0.011	0.0301189	
0.012	0.030354	
0.013	0.0304366	
0.014	0.0302938	
0.015	0.0301019	
0.016	0.0301799	
0.017	0.0304155	
0.018	0.0304921	
0.019	0.0304334	
0.020	0.0302662	
0.021	0.030177	
0.022	0.0302489	
0.023	0.0303624	
0.024	0.0303054	
0.025	0.030127	
0.026	0.030127	
0.027	0.0302066	
0.028	0.0302066	
0.029	0.030011	
0.030	0.0300565	
0.031	0.0299786	
0.032	0.0299951	
0.033	0.0299951	
0.034	0.0298615	
0.035	0.0296715	
0.036	0.0296715	
0.037	0.0297472	
0.038	0.0297472	
0.039	0.0296698	
0.040	0.0294795	
0.041	0.0294795	
0.042	0.0295695	
0.043	0.0296976	
0.044	0.0298162	
0.045	0.0298162	
0.046	0.0295386	
0.047	0.0295386	
0.048	0.0297482	
0.049	0.0299683	
0.050	0.0300613	
0.051	0.0299565	
0.052	0.0299565	
0.053	0.029929	
0.054	0.0302279	
0.055	0.0302721	
0.056	0.0302721	
0.057	0.0301214	
0.058	0.0301214	
0.059	0.0303102	
0.060	0.0303147	
0.061	0.03023	
0.062	0.0300944	
0.063	0.0302303	
0.064	0.0303701	
0.065	0.0303434	
0.066	0.0302636	
0.067	0.0301199	
0.068	0.0301731	
0.069	0.0303378	
0.070	0.030292	
0.071	0.0299966	
0.072	0.0299995	
0.073	0.0301138	
0.074	0.0301976	
0.075	0.0300814	
0.076	0.0299195	
0.077	0.0296865	
0.078	0.0297811	
0.079	0.0299491	
0.080	0.0300394	
0.081	0.0298592	
0.082	0.0296099	
0.083	0.0295249	
0.084	0.0296029	
0.085	0.0298298	
0.086	0.0299794	
0.087	0.0298618	
0.088	0.0297283	
0.089	0.0295618	
0.090	0.0297797	
0.091	0.0299847	
0.092	0.0300506	
0.093	0.0299479	
0.094	0.0297881	
0.095	0.0298804	
0.096	0.0301136	
0.097	0.030193	
0.098	0.0301023	
0.099	0.0299489	
0.100	0.0298631	
0.101	0.0299992	
0.102	0.0302237	
0.103	0.0302515	
0.104	0.0301817	
0.105	0.0299557	
0.106	0.0299557	
0.107	0.0300996	
0.108	0.030262	
0.109	0.0303299	
0.110	0.0302316	
0.111	0.0299965	
0.112	0.0299654	
0.113	0.029986	
0.114	0.0303081	
0.115	0.0303545	
0.116	0.0300631	
0.117	0.0299069	
0.118	0.0298693	
0.119	0.0299838	
0.120	0.0300543	
0.121	0.0300184	
0.122	0.0297875	
0.123	0.0296142	
0.124	0.0297483	
0.125	0.0299023	
0.126	0.0299969	
0.127	0.0298348	
0.128	0.0296494	
0.129	0.0296253	
0.130	0.0298695	
0.131	0.0299936	
0.132	0.0300491	
0.133	0.0298263	
0.134	0.0297356	
0.135	0.029866	
0.136	0.0300499	
0.137	0.0300443	
0.138	0.0299505	
0.139	0.0298012	
0.140	0.0297488	
0.141	0.0299919	
0.142	0.0301069	
0.143	0.0299865	
0.144	0.0298321	
0.145	0.0297773	
0.146	0.0298844	
0.147	0.0300051	
0.148	0.0300261	
0.149	0.0300436	
0.150	0.0298974	
0.151	0.029844	
0.152	0.0299766	
0.153	0.0301003	
0.154	0.0301787	
0.155	0.0301787	
0.156	0.0299105	
0.157	0.0299105	
0.158	0.0301297	
0.159	0.0302208	
0.160	0.0302208	
0.161	0.0299416	
0.162	0.0298145	
0.163	0.0298145	
0.164	0.0297894	
0.165	0.0299773	
0.166	0.0301317	
0.167	0.0300679	
0.168	0.0298165	
0.169	0.0298112	
0.170	0.0298923	
0.171	0.0299884	
0.172	0.0300272	
0.173	0.0299607	
0.174	0.029778	
0.175	0.0299623	
0.176	0.0299623	
0.177	0.0301927	
0.178	0.0300852	
0.179	0.0297861	
0.180	0.0297297	
0.181	0.029912	
0.182	0.0300329	
0.183	0.0299753	
0.184	0.0298323	
0.185	0.0297971	
0.186	0.0298305	
0.187	0.0299258	
0.188	0.0298623	
0.189	0.0296644	
0.190	0.0297118	
0.191	0.0298946	
0.192	0.0298946	
0.193	0.0299785	
0.194	0.029792	
0.195	0.0297378	
0.196	0.029827	
0.197	0.0300732	
0.198	0.0300527	
0.199	0.0299189	
0.200	0.0297797	
0.201	0.0298447	
0.202	0.0300097	
0.203	0.0301838	
0.204	0.0300654	
0.205	0.0298149	
0.206	0.0297693	
0.207	0.0299809	
0.208	0.0300882	
0.209	0.0300882	
0.210	0.0299378	
0.211	0.0299378	
0.212	0.0299299	
0.213	0.0302371	
0.214	0.030241	
0.215	0.0299844	
0.216	0.0299844	
0.217	0.0300509	
0.218	0.0300509	
0.219	0.0302758	
0.220	0.0302758	
0.221	0.0299	
0.222	0.0299	
0.223	0.0299666	
0.224	0.0299666	
0.225	0.0301375	
0.226	0.0301375	
0.227	0.0295159	
0.228	0.0295159	
0.229	0.0298843	
0.230	0.0300128	
0.231	0.0298633	
0.232	0.0296063	
0.233	0.0294891	
0.234	0.0294891	
0.235	0.0298282	
0.236	0.0298282	
0.237	0.0298317	
0.238	0.0294846	
0.239	0.029583	
0.240	0.0298474	
0.241	0.0300567	
0.242	0.030065	
0.243	0.0298327	
0.244	0.0296995	
0.245	0.0296995	
0.246	0.030058	
0.247	0.030058	
0.248	0.0300092	
0.249	0.0300092	
0.250	0.0298837	
0.251	0.0300858	
0.252	0.0302755	
0.253	0.0301586	
0.254	0.0300141	
0.255	0.0300276	
0.256	0.0302316	
0.257	0.0303538	
0.258	0.030283	
0.259	0.0302434	
0.260	0.0301496	
