Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0303505	
0.001	0.0301448	
0.002	0.0299798	
0.003	0.0300427	
0.004	0.0302043	
0.005	0.0303904	
0.006	0.0302197	
0.007	0.0299531	
0.008	0.0298166	
0.009	0.0299204	
0.010	0.0300916	
0.011	0.0301686	
0.012	0.0300548	
0.013	0.0298737	
0.014	0.0299345	
0.015	0.0300767	
0.016	0.0301687	
0.017	0.0300206	
0.018	0.0299639	
0.019	0.0301557	
0.020	0.0302618	
0.021	0.0301922	
0.022	0.0301313	
0.023	0.0300973	
0.024	0.0300608	
0.025	0.0302159	
0.026	0.0303542	
0.027	0.0303542	
0.028	0.0301121	
0.029	0.0300062	
0.030	0.0300684	
0.031	0.0301886	
0.032	0.0302369	
0.033	0.0302638	
0.034	0.030121	
0.035	0.0300145	
0.036	0.0299888	
0.037	0.0300122	
0.038	0.0301875	
0.039	0.0302233	
0.040	0.0300481	
0.041	0.029871	
0.042	0.0298537	
0.043	0.0298537	
0.044	0.0299916	
0.045	0.0299872	
0.046	0.0297743	
0.047	0.0296364	
0.048	0.0295997	
0.049	0.0296397	
0.050	0.0298973	
0.051	0.0297577	
0.052	0.0296257	
0.053	0.0295012	
0.054	0.0296259	
0.055	0.029845	
0.056	0.0299137	
0.057	0.0298133	
0.058	0.0295772	
0.059	0.0296282	
0.060	0.0296282	
0.061	0.0299864	
0.062	0.0300001	
0.063	0.02966	
0.064	0.02966	
0.065	0.029549	
0.066	0.0298877	
0.067	0.0299682	
0.068	0.0298624	
0.069	0.0295662	
0.070	0.0295662	
0.071	0.0297978	
0.072	0.0297978	
0.073	0.0297532	
0.074	0.0297532	
0.075	0.0297377	
0.076	0.0299271	
0.077	0.0300706	
0.078	0.0298965	
0.079	0.0297766	
0.080	0.0298645	
0.081	0.0300553	
0.082	0.0300974	
0.083	0.0300873	
0.084	0.0300178	
0.085	0.0300178	
0.086	0.0299106	
0.087	0.0299619	
0.088	0.0300615	
0.089	0.0301896	
0.090	0.0300996	
0.091	0.0299233	
0.092	0.0298863	
0.093	0.0300582	
0.094	0.030179	
0.095	0.0301866	
0.096	0.0300039	
0.097	0.0299622	
0.098	0.0301154	
0.099	0.0303544	
0.100	0.0304169	
0.101	0.0302087	
0.102	0.0300473	
0.103	0.0300751	
0.104	0.0302815	
0.105	0.0305146	
0.106	0.0303683	
0.107	0.0299733	
0.108	0.0298065	
0.109	0.0299035	
0.110	0.030171	
0.111	0.0301621	
0.112	0.0300884	
0.113	0.0297229	
0.114	0.0295802	
0.115	0.0297481	
0.116	0.0300165	
0.117	0.0299531	
0.118	0.0298078	
0.119	0.0296015	
0.120	0.0297029	
0.121	0.0299613	
0.122	0.0300498	
0.123	0.0298976	
0.124	0.0297342	
0.125	0.0297847	
0.126	0.0300008	
0.127	0.0301651	
0.128	0.0300688	
0.129	0.0298549	
0.130	0.0298475	
0.131	0.0299748	
0.132	0.0301834	
0.133	0.0301756	
0.134	0.0300103	
0.135	0.0297699	
0.136	0.0298707	
0.137	0.0301848	
0.138	0.0303943	
0.139	0.0302943	
0.140	0.0300855	
0.141	0.0300119	
0.142	0.0300996	
0.143	0.0303723	
0.144	0.030452	
0.145	0.0302925	
0.146	0.0301163	
0.147	0.0300978	
0.148	0.0301933	
0.149	0.0302595	
0.150	0.0302348	
0.151	0.0300616	
0.152	0.0298641	
0.153	0.0298461	
0.154	0.0299575	
0.155	0.0299096	
0.156	0.0298232	
0.157	0.0297362	
0.158	0.0296333	
0.159	0.0296639	
0.160	0.0297139	
0.161	0.0296283	
0.162	0.0295076	
0.163	0.0296384	
0.164	0.0297734	
0.165	0.0298389	
0.166	0.0297027	
0.167	0.0295817	
0.168	0.0297472	
0.169	0.0298919	
0.170	0.0299893	
0.171	0.0299509	
0.172	0.0296566	
0.173	0.0296851	
0.174	0.0298634	
0.175	0.0300708	
0.176	0.030134	
0.177	0.0300184	
0.178	0.0298412	
0.179	0.0297925	
0.180	0.0300843	
0.181	0.030432	
0.182	0.0304274	
0.183	0.0302272	
0.184	0.0300682	
0.185	0.0301499	
0.186	0.0304004	
0.187	0.0305477	
0.188	0.0304828	
0.189	0.0302447	
0.190	0.0301179	
0.191	0.0303052	
0.192	0.0304268	
0.193	0.0304991	
0.194	0.0301848	
0.195	0.0298077	
0.196	0.0298727	
0.197	0.0301532	
