Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0284824	
0.001	0.0282761	
0.002	0.028319	
0.003	0.0286651	
0.004	0.0289144	
0.005	0.0289417	
0.006	0.0289306	
0.007	0.0289189	
0.008	0.0290839	
0.009	0.0293328	
0.010	0.0295055	
0.011	0.0295464	
0.012	0.0294873	
0.013	0.0293516	
0.014	0.0293083	
0.015	0.0293573	
0.016	0.0294168	
0.017	0.0290875	
0.018	0.0290875	
0.019	0.0288743	
0.020	0.0287299	
0.021	0.0286194	
0.022	0.0285652	
0.023	0.0286353	
0.024	0.0287693	
0.025	0.0284537	
0.026	0.028246	
0.027	0.0281672	
0.028	0.02837	
0.029	0.0288165	
0.030	0.0290713	
0.031	0.0290431	
0.032	0.0288161	
0.033	0.0288161	
0.034	0.0289269	
0.035	0.0292183	
0.036	0.0297421	
0.037	0.02991	
0.038	0.029681	
0.039	0.0292702	
0.040	0.0292223	
0.041	0.0294559	
0.042	0.0298381	
0.043	0.0300172	
0.044	0.029736	
0.045	0.0291021	
0.046	0.028591	
0.047	0.028568	
0.048	0.028875	
0.049	0.029151	
0.050	0.0291513	
0.051	0.0287314	
0.052	0.0282362	
0.053	0.0280682	
0.054	0.0283416	
0.055	0.0286004	
0.056	0.0285445	
0.057	0.0282839	
0.058	0.0278459	
0.059	0.0277384	
0.060	0.0280249	
0.061	0.02837	
0.062	0.0284512	
0.063	0.0283316	
0.064	0.0282528	
0.065	0.0285436	
0.066	0.0289794	
0.067	0.0290881	
0.068	0.0290564	
0.069	0.0290606	
0.070	0.0292079	
0.071	0.0294103	
0.072	0.0296348	
0.073	0.0296621	
0.074	0.0295261	
0.075	0.029418	
0.076	0.0294974	
0.077	0.0297736	
0.078	0.0298539	
0.079	0.0296801	
0.080	0.0293814	
0.081	0.0293225	
0.082	0.0293553	
0.083	0.0294154	
0.084	0.0292503	
0.085	0.0288986	
0.086	0.028694	
0.087	0.0288326	
0.088	0.0290739	
0.089	0.0292691	
0.090	0.0290451	
0.091	0.028719	
0.092	0.0288192	
0.093	0.0294298	
0.094	0.0299956	
0.095	0.0301562	
0.096	0.0299974	
0.097	0.0296504	
0.098	0.0293546	
0.099	0.0294772	
0.100	0.0300274	
0.101	0.0304505	
0.102	0.0304113	
0.103	0.0298216	
0.104	0.0293225	
0.105	0.0292432	
0.106	0.0292432	
0.107	0.0296814	
0.108	0.0299177	
0.109	0.0296703	
0.110	0.0289864	
0.111	0.0286306	
0.112	0.0289393	
0.113	0.029555	
0.114	0.0299349	
0.115	0.0299654	
0.116	0.0296417	
0.117	0.0293163	
0.118	0.029572	
0.119	0.0302403	
0.120	0.0309783	
0.121	0.0311607	
0.122	0.0307969	
0.123	0.0304466	
0.124	0.0302669	
0.125	0.0307198	
0.126	0.0313725	
0.127	0.0316816	
0.128	0.0314219	
0.129	0.0306282	
0.130	0.0300745	
0.131	0.0300971	
0.132	0.0309388	
0.133	0.0309388	
0.134	0.0306257	
0.135	0.0306257	
0.136	0.0296775	
0.137	0.0296775	
0.138	0.0303733	
0.139	0.0303733	
0.140	0.030323	
0.141	0.0298977	
0.142	0.0298977	
0.143	0.0295692	
0.144	0.0300298	
0.145	0.0304367	
0.146	0.030413	
0.147	0.0302376	
0.148	0.0302536	
0.149	0.0302536	
0.150	0.0308148	
0.151	0.0309888	
0.152	0.0309888	
0.153	0.0308183	
0.154	0.0308183	
0.155	0.0311554	
0.156	0.0312567	
0.157	0.0311955	
0.158	0.0311955	
0.159	0.0310474	
0.160	0.0309897	
0.161	0.030959	
0.162	0.0307623	
0.163	0.0306118	
0.164	0.0306997	
0.165	0.0306823	
0.166	0.0303735	
0.167	0.0302561	
0.168	0.0301671	
0.169	0.0300826	
0.170	0.0302104	
0.171	0.0305252	
0.172	0.0306734	
0.173	0.0308085	
0.174	0.0310622	
0.175	0.0312043	
0.176	0.0312998	
0.177	0.0315261	
0.178	0.0318339	
0.179	0.031937	
0.180	0.0319091	
0.181	0.031857	
0.182	0.0316908	
0.183	0.0315792	
0.184	0.0317369	
0.185	0.0317273	
0.186	0.0315281	
0.187	0.03116	
0.188	0.030909	
0.189	0.0309016	
0.190	0.0308441	
0.191	0.0305985	
0.192	0.0300499	
0.193	0.0300214	
0.194	0.0302594	
0.195	0.0305552	
0.196	0.0308068	
0.197	0.0307269	
0.198	0.0303555	
0.199	0.0303442	
0.200	0.0307031	
0.201	0.0312506	
0.202	0.0312506	
0.203	0.0314185	
0.204	0.03112	
0.205	0.0309226	
0.206	0.0310739	
0.207	0.0313911	
0.208	0.0315504	
0.209	0.0313208	
0.210	0.0308159	
0.211	0.0305317	
0.212	0.0304132	
0.213	0.0305766	
0.214	0.0305616	
0.215	0.030407	
0.216	0.0302825	
0.217	0.0300824	
0.218	0.0299884	
0.219	0.0300945	
0.220	0.0301045	
0.221	0.0299856	
0.222	0.0297659	
0.223	0.0297677	
0.224	0.02976	
0.225	0.0298388	
0.226	0.0299687	
0.227	0.0299402	
0.228	0.0299883	
0.229	0.0301975	
0.230	0.0305345	
0.231	0.0308508	
0.232	0.0309957	
0.233	0.0307437	
0.234	0.0305563	
0.235	0.0308378	
0.236	0.0312745	
0.237	0.0313979	
0.238	0.0311875	
0.239	0.0309815	
0.240	0.0307777	
0.241	0.030662	
0.242	0.030814	
0.243	0.0310011	
0.244	0.0308582	
0.245	0.0302982	
0.246	0.0297604	
0.247	0.0296577	
0.248	0.0299126	
0.249	0.0300251	
0.250	0.0298033	
0.251	0.0293601	
0.252	0.0292125	
0.253	0.0293948	
0.254	0.029832	
0.255	0.0302193	
0.256	0.0304412	
0.257	0.0303136	
0.258	0.0301247	
0.259	0.0304946	
0.260	0.031014	
0.261	0.0312704	
0.262	0.0313164	
0.263	0.0311264	
0.264	0.0309562	
0.265	0.0310788	
0.266	0.031228	
0.267	0.0312248	
0.268	0.0311459	
0.269	0.0307276	
0.270	0.0303024	
0.271	0.0301546	
0.272	0.0305337	
0.273	0.0308323	
0.274	0.0305484	
0.275	0.0300179	
0.276	0.0296747	
0.277	0.0298233	
0.278	0.0303291	
0.279	0.0307931	
0.280	0.0309194	
0.281	0.0305634	
0.282	0.030095	
0.283	0.0300724	
0.284	0.0306437	
0.285	0.0312411	
0.286	0.031415	
0.287	0.0309985	
0.288	0.0301588	
0.289	0.0298578	
0.290	0.0303013	
0.291	0.0309396	
0.292	0.0311983	
0.293	0.0306944	
0.294	0.0298809	
0.295	0.0292588	
0.296	0.0294593	
0.297	0.0299825	
0.298	0.0303543	
0.299	0.0302726	
0.300	0.0297136	
0.301	0.0291959	
0.302	0.0291568	
0.303	0.0295165	
0.304	0.0299074	
0.305	0.0299406	
0.306	0.0296066	
0.307	0.0291472	
0.308	0.0290482	
0.309	0.0293517	
0.310	0.0299327	
0.311	0.0304936	
0.312	0.0305988	
0.313	0.0300721	
0.314	0.0300721	
0.315	0.0303544	
0.316	0.0307037	
0.317	0.0312256	
0.318	0.0314239	
0.319	0.0310028	
0.320	0.0305173	
0.321	0.0309134	
0.322	0.0309134	
0.323	0.0314705	
0.324	0.0312079	
0.325	0.0304707	
0.326	0.0300147	
0.327	0.0300147	
0.328	0.0303028	
0.329	0.0304805	
0.330	0.0300342	
0.331	0.0292525	
0.332	0.0287114	
0.333	0.0289462	
0.334	0.0289462	
0.335	0.0300298	
0.336	0.0300298	
0.337	0.0295455	
0.338	0.0292381	
0.339	0.0304995	
0.340	0.0304995	
0.341	0.0304995	
0.342	0.0307536	
0.343	0.0303923	
0.344	0.0301944	
0.345	0.0302979	
0.346	0.0307949	
0.347	0.0313172	
0.348	0.0313012	
0.349	0.0308616	
0.350	0.0303626	
0.351	0.030164	
0.352	0.0304101	
0.353	0.0307861	
0.354	0.0311129	
0.355	0.0307196	
0.356	0.029972	
0.357	0.0296134	
0.358	0.0299695	
0.359	0.0306516	
0.360	0.0310512	
0.361	0.030962	
0.362	0.0304127	
0.363	0.0302409	
0.364	0.0305123	
0.365	0.0312017	
0.366	0.031661	
0.367	0.0315495	
0.368	0.0310606	
0.369	0.0304778	
0.370	0.0304416	
0.371	0.0309572	
0.372	0.0314332	
0.373	0.0313263	
0.374	0.030646	
0.375	0.0298062	
0.376	0.0294416	
0.377	0.029539	
0.378	0.0297762	
0.379	0.029933	
0.380	0.029625	
0.381	0.0290907	
0.382	0.028605	
0.383	0.0286145	
0.384	0.0288312	
0.385	0.0289125	
0.386	0.0287889	
0.387	0.028399	
0.388	0.0281675	
0.389	0.0283688	
0.390	0.0290283	
0.391	0.0295577	
0.392	0.0295145	
0.393	0.0295525	
0.394	0.0297036	
0.395	0.0300517	
0.396	0.0305516	
0.397	0.0311495	
0.398	0.0313112	
0.399	0.0314331	
0.400	0.0314236	
0.401	0.0314092	
0.402	0.0315857	
0.403	0.0316521	
0.404	0.031636	
0.405	0.0315693	
0.406	0.0315911	
0.407	0.0314413	
0.408	0.0312653	
0.409	0.0312653	
0.410	0.0310282	
0.411	0.0306226	
0.412	0.0303065	
0.413	0.0302819	
0.414	0.0302434	
0.415	0.0300797	
0.416	0.0297429	
0.417	0.0294463	
0.418	0.0294236	
0.419	0.0296985	
0.420	0.0299731	
0.421	0.0300155	
0.422	0.0300784	
0.423	0.0301614	
0.424	0.0302596	
0.425	0.0304901	
0.426	0.0306038	
0.427	0.0305983	
0.428	0.0304282	
0.429	0.0303505	
0.430	0.0304815	
0.431	0.0305473	
0.432	0.0304986	
0.433	0.0302532	
0.434	0.0299844	
0.435	0.0296326	
0.436	0.029489	
0.437	0.0295865	
0.438	0.0298186	
0.439	0.0297673	
0.440	0.0294995	
0.441	0.029253	
0.442	0.0292209	
0.443	0.0295804	
0.444	0.0301217	
0.445	0.0303447	
0.446	0.0303173	
0.447	0.0301357	
0.448	0.0303066	
0.449	0.0306439	
0.450	0.031086	
0.451	0.031159	
0.452	0.0308429	
0.453	0.030651	
0.454	0.030556	
0.455	0.0307934	
0.456	0.030898	
0.457	0.0307532	
0.458	0.0302706	
0.459	0.0297568	
0.460	0.0296504	
0.461	0.029797	
0.462	0.0298866	
0.463	0.0297346	
0.464	0.0293048	
0.465	0.0287947	
0.466	0.0286314	
0.467	0.0289198	
0.468	0.0292015	
0.469	0.029178	
0.470	0.0288149	
0.471	0.0282891	
0.472	0.0281494	
0.473	0.0283993	
0.474	0.0288253	
0.475	0.0289998	
0.476	0.0289535	
0.477	0.0287251	
0.478	0.0286943	
0.479	0.0292213	
0.480	0.0297846	
0.481	0.0299002	
0.482	0.0296851	
0.483	0.0295632	
0.484	0.0298834	
0.485	0.0298834	
0.486	0.0303675	
0.487	0.0303675	
0.488	0.0296863	
0.489	0.0296863	
0.490	0.0294569	
0.491	0.0299166	
0.492	0.0303811	
0.493	0.0303765	
0.494	0.0297239	
0.495	0.0290727	
0.496	0.0288181	
0.497	0.0291446	
0.498	0.0296104	
0.499	0.0296241	
0.500	0.029207	
0.501	0.0287246	
0.502	0.0285849	
0.503	0.0288527	
0.504	0.0294993	
0.505	0.0294993	
0.506	0.0293837	
0.507	0.0293837	
0.508	0.029213	
0.509	0.029213	
0.510	0.0297076	
0.511	0.0299422	
0.512	0.0299422	
0.513	0.0293746	
0.514	0.0293746	
0.515	0.0292337	
0.516	0.0295815	
0.517	0.0295815	
0.518	0.029301	
0.519	0.029301	
0.520	0.0283254	
0.521	0.0285157	
0.522	0.0285157	
0.523	0.0290243	
0.524	0.0286882	
0.525	0.0286882	
0.526	0.0279886	
0.527	0.0282228	
0.528	0.0285937	
0.529	0.0288776	
0.530	0.0290824	
0.531	0.0291442	
0.532	0.029029	
0.533	0.0291012	
0.534	0.0292794	
0.535	0.0295737	
0.536	0.0297645	
0.537	0.0297645	
0.538	0.0298124	
0.539	0.0297216	
0.540	0.0297216	
0.541	0.0299903	
0.542	0.0301236	
0.543	0.029912	
0.544	0.0294259	
0.545	0.02912	
0.546	0.0292522	
0.547	0.0294977	
0.548	0.0295959	
0.549	0.0293394	
0.550	0.0288658	
0.551	0.0288658	
0.552	0.0287164	
0.553	0.028875	
0.554	0.0289728	
0.555	0.0288217	
0.556	0.0285625	
0.557	0.0282213	
0.558	0.028124	
0.559	0.0282821	
0.560	0.0284523	
0.561	0.0284523	
0.562	0.0285049	
0.563	0.0287482	
0.564	0.0288955	
0.565	0.0289782	
0.566	0.0290631	
0.567	0.0291765	
0.568	0.0292932	
0.569	0.0295593	
0.570	0.0297222	
0.571	0.0296293	
0.572	0.0294623	
0.573	0.029491	
0.574	0.0297357	
0.575	0.0300937	
0.576	0.0300409	
0.577	0.029703	
0.578	0.0294026	
0.579	0.0292689	
0.580	0.0295501	
0.581	0.0298186	
0.582	0.029909	
0.583	0.0294428	
0.584	0.0289219	
0.585	0.0286439	
0.586	0.0287945	
0.587	0.0293214	
0.588	0.0296341	
0.589	0.029617	
0.590	0.0293833	
0.591	0.0292559	
0.592	0.0295516	
0.593	0.0301325	
0.594	0.0303861	
0.595	0.0303339	
0.596	0.0300917	
0.597	0.0299571	
0.598	0.0300893	
0.599	0.0303711	
0.600	0.0304332	
0.601	0.0302668	
0.602	0.0299932	
0.603	0.0297027	
0.604	0.029621	
0.605	0.0297597	
0.606	0.0299551	
0.607	0.029782	
0.608	0.0292227	
0.609	0.0288979	
0.610	0.0289102	
0.611	0.0294602	
0.612	0.0299482	
0.613	0.0299168	
0.614	0.0295966	
0.615	0.0293829	
0.616	0.0295576	
0.617	0.0300912	
0.618	0.0306115	
0.619	0.0308246	
0.620	0.0306139	
0.621	0.0303869	
0.622	0.0302778	
0.623	0.030553	
0.624	0.0311087	
0.625	0.0313837	
0.626	0.031134	
0.627	0.0305278	
0.628	0.0299562	
0.629	0.0300356	
0.630	0.030463	
0.631	0.0308124	
0.632	0.0306855	
0.633	0.0301583	
0.634	0.029687	
0.635	0.0296908	
0.636	0.0300304	
0.637	0.0304554	
0.638	0.0304072	
0.639	0.0298635	
0.640	0.0294484	
0.641	0.0294352	
0.642	0.0297276	
0.643	0.0300762	
0.644	0.0302243	
0.645	0.0300142	
0.646	0.029915	
0.647	0.0302595	
0.648	0.0307317	
0.649	0.0308891	
0.650	0.0308434	
0.651	0.0306975	
0.652	0.0307003	
0.653	0.0309937	
0.654	0.031294	
0.655	0.0314104	
0.656	0.0311464	
0.657	0.0309149	
0.658	0.030846	
0.659	0.0309789	
0.660	0.0310798	
0.661	0.0311347	
0.662	0.0307985	
0.663	0.0303522	
0.664	0.0302295	
0.665	0.0303736	
0.666	0.0304486	
0.667	0.0305237	
0.668	0.030332	
0.669	0.0301258	
0.670	0.0301798	
0.671	0.0305567	
0.672	0.0308667	
0.673	0.0310864	
0.674	0.031248	
0.675	0.0312476	
0.676	0.0311047	
0.677	0.0312617	
0.678	0.0316407	
0.679	0.0318153	
0.680	0.0317838	
0.681	0.0317055	
0.682	0.0314212	
0.683	0.0313095	
0.684	0.0313865	
0.685	0.0314055	
0.686	0.0311324	
0.687	0.0307737	
0.688	0.0304189	
0.689	0.0302067	
0.690	0.0304207	
0.691	0.0306841	
0.692	0.0305355	
0.693	0.0301312	
0.694	0.030005	
0.695	0.0301662	
0.696	0.0304767	
0.697	0.0307563	
0.698	0.030937	
0.699	0.0308834	
0.700	0.0307807	
0.701	0.0308843	
0.702	0.0310604	
0.703	0.0311715	
0.704	0.0311715	
0.705	0.0311797	
0.706	0.0311797	
0.707	0.0310803	
0.708	0.0310803	
0.709	0.0307906	
0.710	0.0307906	
0.711	0.030503	
0.712	0.0303389	
0.713	0.0303389	
0.714	0.0301207	
0.715	0.0301207	
0.716	0.0299311	
0.717	0.0299311	
0.718	0.0299048	
0.719	0.0297738	
0.720	0.0296833	
0.721	0.0297494	
0.722	0.0297494	
0.723	0.0298766	
0.724	0.0298706	
0.725	0.0298706	
0.726	0.0298486	
0.727	0.0299198	
0.728	0.0303532	
0.729	0.0307183	
0.730	0.0307153	
0.731	0.0305523	
0.732	0.0303038	
0.733	0.0303861	
0.734	0.030984	
0.735	0.0313673	
0.736	0.0312341	
0.737	0.0307042	
0.738	0.0302422	
0.739	0.0302981	
0.740	0.0306192	
0.741	0.0307724	
0.742	0.0308046	
0.743	0.0303837	
0.744	0.0299505	
0.745	0.0297156	
0.746	0.0297068	
0.747	0.0297899	
0.748	0.02987	
0.749	0.0297992	
0.750	0.0294276	
0.751	0.0292468	
0.752	0.0295168	
0.753	0.0299379	
0.754	0.0301845	
0.755	0.0302851	
0.756	0.0302489	
0.757	0.0302457	
0.758	0.030295	
0.759	0.030626	
0.760	0.0307204	
0.761	0.030701	
0.762	0.0307155	
0.763	0.0307295	
0.764	0.0306734	
0.765	0.0306147	
0.766	0.0305784	
0.767	0.0304042	
0.768	0.0300076	
0.769	0.0298964	
0.770	0.0299791	
0.771	0.030223	
0.772	0.0303124	
0.773	0.0300471	
0.774	0.0294281	
0.775	0.0293107	
0.776	0.0297577	
0.777	0.0303673	
