Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0297371	
0.001	0.0298153	
0.002	0.0296483	
0.003	0.0295898	
0.004	0.0297412	
0.005	0.0301153	
0.006	0.0304778	
0.007	0.0304911	
0.008	0.0300412	
0.009	0.0295225	
0.010	0.0294625	
0.011	0.0299026	
0.012	0.0302816	
0.013	0.0301927	
0.014	0.0295098	
0.015	0.0289578	
0.016	0.0289589	
0.017	0.0295354	
0.018	0.0298749	
0.019	0.0297504	
0.020	0.0291159	
0.021	0.0285811	
0.022	0.0285488	
0.023	0.0288642	
0.024	0.0292942	
0.025	0.0294569	
0.026	0.0292658	
0.027	0.0289447	
0.028	0.0289411	
0.029	0.029496	
0.030	0.0302572	
0.031	0.0302572	
0.032	0.0296745	
0.033	0.0295224	
0.034	0.0297602	
0.035	0.030199	
0.036	0.0304819	
0.037	0.0299809	
0.038	0.0299809	
0.039	0.0295848	
0.040	0.029702	
0.041	0.0300726	
0.042	0.0300608	
0.043	0.0300608	
0.044	0.0292829	
0.045	0.0292829	
0.046	0.029337	
0.047	0.029337	
0.048	0.0296395	
0.049	0.0296395	
0.050	0.0295317	
0.051	0.0293345	
0.052	0.0293345	
0.053	0.0300687	
0.054	0.0302578	
0.055	0.0302578	
0.056	0.0301966	
0.057	0.0301966	
0.058	0.0304617	
0.059	0.0306964	
0.060	0.0306964	
0.061	0.030549	
0.062	0.0302929	
0.063	0.0300442	
0.064	0.0300719	
0.065	0.0301034	
0.066	0.0300271	
0.067	0.0298202	
0.068	0.0295061	
0.069	0.0291724	
0.070	0.0290973	
0.071	0.0292002	
0.072	0.0293236	
0.073	0.0291636	
0.074	0.0289535	
0.075	0.0289872	
0.076	0.0291573	
0.077	0.0293923	
0.078	0.0294027	
0.079	0.0293284	
0.080	0.0292768	
0.081	0.0294559	
0.082	0.0298046	
0.083	0.0301645	
0.084	0.0302655	
0.085	0.0303515	
0.086	0.0306522	
0.087	0.0309423	
0.088	0.0310481	
0.089	0.0311285	
0.090	0.0311859	
0.091	0.0311948	
0.092	0.0312136	
0.093	0.0312529	
0.094	0.0310896	
0.095	0.0309551	
0.096	0.0307199	
0.097	0.030584	
0.098	0.0307089	
0.099	0.0308343	
0.100	0.0306769	
0.101	0.0302871	
0.102	0.0299122	
0.103	0.0298709	
0.104	0.0300693	
0.105	0.030132	
0.106	0.0300444	
0.107	0.0298799	
0.108	0.0297919	
0.109	0.0295776	
0.110	0.0296816	
0.111	0.0302281	
0.112	0.0306666	
0.113	0.0306925	
0.114	0.0305024	
0.115	0.030326	
0.116	0.0304925	
0.117	0.0307739	
0.118	0.0310277	
0.119	0.031027	
0.120	0.0305956	
0.121	0.0300144	
0.122	0.0299067	
0.123	0.0305084	
0.124	0.0309336	
0.125	0.0305578	
0.126	0.0297246	
0.127	0.0292396	
0.128	0.0295826	
0.129	0.0303994	
0.130	0.0307464	
0.131	0.0304734	
0.132	0.0300225	
0.133	0.0300258	
0.134	0.0304259	
0.135	0.0312673	
0.136	0.0320251	
0.137	0.0320545	
0.138	0.0314565	
0.139	0.0308288	
0.140	0.0311635	
0.141	0.0321975	
0.142	0.0327964	
0.143	0.0325709	
0.144	0.03153	
0.145	0.0306013	
0.146	0.0302555	
0.147	0.0308125	
0.148	0.0315394	
0.149	0.0313915	
0.150	0.0302882	
