Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0281468	
0.001	0.0281468	
0.002	0.0282326	
0.003	0.0282326	
0.004	0.028438	
0.005	0.028438	
0.006	0.0289287	
0.007	0.0290076	
0.008	0.0290076	
0.009	0.028728	
0.010	0.028728	
0.011	0.0294103	
0.012	0.0294103	
0.013	0.0288295	
0.014	0.0288295	
0.015	0.0289204	
0.016	0.0290487	
0.017	0.0290149	
0.018	0.0282258	
0.019	0.0282258	
0.020	0.0278681	
0.021	0.0278236	
0.022	0.0278236	
0.023	0.026972	
0.024	0.026972	
0.025	0.0267355	
0.026	0.0267355	
0.027	0.0265208	
0.028	0.0265208	
0.029	0.0260093	
0.030	0.0265015	
0.031	0.0265015	
0.032	0.0264905	
0.033	0.026552	
0.034	0.0268681	
0.035	0.0275628	
0.036	0.0279091	
0.037	0.0278448	
0.038	0.0278282	
0.039	0.0284525	
0.040	0.0289838	
0.041	0.029487	
0.042	0.0293657	
0.043	0.0292092	
0.044	0.0297449	
0.045	0.030292	
0.046	0.0302746	
0.047	0.0299681	
0.048	0.0296223	
0.049	0.0298775	
0.050	0.0300873	
0.051	0.0299321	
0.052	0.0291768	
0.053	0.0288911	
0.054	0.0289059	
0.055	0.0289523	
0.056	0.0285111	
0.057	0.0278039	
0.058	0.0275904	
0.059	0.0277648	
0.060	0.0279915	
0.061	0.0279595	
0.062	0.0277604	
0.063	0.027762	
0.064	0.0281747	
0.065	0.0286811	
0.066	0.0288374	
0.067	0.028607	
0.068	0.0285537	
0.069	0.0287703	
0.070	0.0290645	
0.071	0.0290713	
0.072	0.0288139	
0.073	0.0285761	
0.074	0.0287056	
0.075	0.0289018	
0.076	0.0286207	
0.077	0.0279466	
0.078	0.0275305	
0.079	0.0277612	
0.080	0.0276858	
0.081	0.0273351	
0.082	0.0266778	
0.083	0.0262276	
0.084	0.0263798	
0.085	0.0265605	
0.086	0.0260511	
0.087	0.0255179	
0.088	0.025758	
0.089	0.0263794	
0.090	0.0265785	
0.091	0.0264577	
0.092	0.0264093	
0.093	0.0268016	
0.094	0.0273839	
0.095	0.0277732	
0.096	0.0276946	
0.097	0.0275309	
0.098	0.0278946	
0.099	0.0284768	
0.100	0.0284427	
0.101	0.0282674	
0.102	0.0284627	
0.103	0.0286688	
0.104	0.0288498	
0.105	0.0288257	
0.106	0.0282726	
0.107	0.0277977	
0.108	0.0283187	
0.109	0.0287573	
0.110	0.02791	
0.111	0.0272447	
0.112	0.0272537	
0.113	0.0276949	
0.114	0.0279367	
0.115	0.0274213	
0.116	0.0266039	
0.117	0.0270562	
0.118	0.027788	
0.119	0.0281539	
0.120	0.0278252	
0.121	0.0278252	
0.122	0.0282065	
0.123	0.0290244	
0.124	0.0293914	
0.125	0.0293568	
0.126	0.0293568	
0.127	0.0296768	
0.128	0.0311781	
0.129	0.0311781	
0.130	0.0313256	
0.131	0.0311268	
0.132	0.0314835	
0.133	0.032075	
0.134	0.0325202	
0.135	0.0323394	
0.136	0.0318741	
0.137	0.0320482	
0.138	0.0324336	
