Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.300299	
0.001	0.299051	
0.002	0.299115	
0.003	0.300818	
0.004	0.301435	
0.005	0.300014	
0.006	0.298226	
0.007	0.299119	
0.008	0.300958	
0.009	0.30105	
0.010	0.299447	
0.011	0.298672	
0.012	0.299854	
0.013	0.300841	
0.014	0.300033	
0.015	0.298605	
0.016	0.298189	
0.017	0.299033	
0.018	0.299548	
0.019	0.299136	
0.020	0.298029	
0.021	0.29822	
0.022	0.299171	
0.023	0.29952	
0.024	0.299168	
0.025	0.297974	
0.026	0.29839	
0.027	0.299993	
0.028	0.301046	
0.029	0.300454	
0.030	0.299739	
0.031	0.300712	
0.032	0.301528	
0.033	0.301329	
0.034	0.300338	
0.035	0.301028	
0.036	0.302163	
0.037	0.302502	
0.038	0.301052	
0.039	0.300595	
0.040	0.301964	
0.041	0.302606	
0.042	0.301032	
0.043	0.299529	
0.044	0.30083	
0.045	0.30083	
0.046	0.300792	
0.047	0.29941	
0.048	0.29939	
0.049	0.300681	
0.050	0.300346	
0.051	0.298802	
0.052	0.298542	
0.053	0.300292	
0.054	0.30087	
0.055	0.299546	
0.056	0.298159	
0.057	0.299292	
0.058	0.300851	
0.059	0.300665	
0.060	0.298255	
0.061	0.298255	
0.062	0.299474	
0.063	0.300189	
0.064	0.299537	
0.065	0.298629	
0.066	0.298192	
0.067	0.298968	
0.068	0.299427	
0.069	0.299057	
0.070	0.297967	
0.071	0.297658	
0.072	0.298715	
0.073	0.299765	
0.074	0.299325	
0.075	0.298372	
0.076	0.298372	
0.077	0.300726	
0.078	0.300726	
0.079	0.300462	
0.080	0.299633	
0.081	0.30015	
0.082	0.301104	
0.083	0.301363	
0.084	0.300744	
0.085	0.301214	
0.086	0.302408	
0.087	0.302294	
0.088	0.301095	
0.089	0.301295	
0.090	0.301295	
0.091	0.301867	
0.092	0.301867	
0.093	0.299884	
0.094	0.299884	
0.095	0.301491	
0.096	0.301491	
0.097	0.299173	
0.098	0.299173	
0.099	0.299173	
0.100	0.300699	
0.101	0.300699	
0.102	0.298801	
0.103	0.298801	
0.104	0.301353	
0.105	0.301353	
0.106	0.298947	
0.107	0.298947	
0.108	0.300123	
0.109	0.300123	
0.110	0.300896	
0.111	0.298671	
0.112	0.298833	
0.113	0.298833	
0.114	0.300817	
0.115	0.299025	
0.116	0.29804	
0.117	0.298612	
0.118	0.298612	
0.119	0.299667	
0.120	0.299667	
0.121	0.297775	
0.122	0.297775	
0.123	0.299632	
0.124	0.299653	
0.125	0.298916	
0.126	0.298302	
0.127	0.299044	
0.128	0.299929	
0.129	0.300824	
0.130	0.299731	
0.131	0.300091	
0.132	0.301432	
0.133	0.302057	
0.134	0.302057	
0.135	0.300002	
0.136	0.300002	
0.137	0.302377	
0.138	0.301713	
0.139	0.300638	
0.140	0.301139	
0.141	0.302064	
0.142	0.301456	
0.143	0.300505	
0.144	0.299707	
0.145	0.301274	
0.146	0.301274	
0.147	0.299486	
0.148	0.298964	
0.149	0.300286	
0.150	0.301195	
0.151	0.299867	
0.152	0.298324	
0.153	0.298811	
0.154	0.300695	
0.155	0.300721	
0.156	0.298832	
0.157	0.298634	
0.158	0.299942	
0.159	0.300753	
0.160	0.299493	
0.161	0.298619	
0.162	0.299015	
0.163	0.300027	
0.164	0.300013	
0.165	0.29883	
0.166	0.29803	
0.167	0.298663	
0.168	0.299328	
0.169	0.299168	
0.170	0.298394	
0.171	0.297588	
0.172	0.298162	
0.173	0.29903	
0.174	0.299569	
0.175	0.298777	
0.176	0.298085	
0.177	0.299025	
0.178	0.300654	
0.179	0.300882	
0.180	0.300014	
0.181	0.299857	
0.182	0.300768	
0.183	0.301366	
0.184	0.301051	
0.185	0.300911	
0.186	0.301959	
0.187	0.302631	
0.188	0.301611	
0.189	0.30052	
0.190	0.301192	
0.191	0.302186	
0.192	0.30167	
0.193	0.300105	
0.194	0.300022	
