Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.298724	
0.001	0.300233	
0.002	0.301695	
0.003	0.301307	
0.004	0.299919	
0.005	0.299538	
0.006	0.300699	
0.007	0.300846	
0.008	0.300738	
0.009	0.300918	
0.010	0.301994	
0.011	0.30222	
0.012	0.300804	
0.013	0.299511	
0.014	0.300177	
0.015	0.301686	
0.016	0.301635	
0.017	0.300497	
0.018	0.299852	
0.019	0.300352	
0.020	0.300473	
0.021	0.299813	
0.022	0.29949	
0.023	0.29949	
0.024	0.30031	
0.025	0.30031	
0.026	0.298332	
0.027	0.298332	
0.028	0.30064	
0.029	0.30064	
0.030	0.29894	
0.031	0.298056	
0.032	0.299176	
0.033	0.299176	
0.034	0.300647	
0.035	0.298786	
0.036	0.298756	
0.037	0.300082	
0.038	0.300652	
0.039	0.300097	
0.040	0.299144	
0.041	0.299144	
0.042	0.300366	
0.043	0.30065	
0.044	0.299301	
0.045	0.299202	
0.046	0.299958	
0.047	0.301136	
0.048	0.299989	
0.049	0.298742	
0.050	0.299133	
0.051	0.300806	
0.052	0.301578	
0.053	0.300566	
0.054	0.299757	
0.055	0.300321	
0.056	0.301289	
0.057	0.301057	
0.058	0.30064	
0.059	0.301211	
0.060	0.301933	
0.061	0.301293	
0.062	0.300075	
0.063	0.300027	
0.064	0.301559	
0.065	0.302223	
0.066	0.300865	
0.067	0.299403	
0.068	0.299647	
0.069	0.300569	
0.070	0.300374	
0.071	0.299443	
0.072	0.299332	
0.073	0.299966	
0.074	0.299997	
0.075	0.298879	
0.076	0.298224	
0.077	0.299165	
0.078	0.300119	
0.079	0.299901	
0.080	0.298267	
0.081	0.297874	
0.082	0.299269	
0.083	0.300719	
0.084	0.30004	
0.085	0.298595	
0.086	0.298478	
0.087	0.299521	
0.088	0.300466	
0.089	0.299861	
0.090	0.298991	
0.091	0.299267	
0.092	0.300164	
0.093	0.300454	
0.094	0.299017	
0.095	0.298544	
0.096	0.299942	
0.097	0.300746	
0.098	0.300311	
0.099	0.299013	
0.100	0.2994	
0.101	0.300917	
0.102	0.301615	
0.103	0.300488	
0.104	0.299641	
0.105	0.300267	
0.106	0.301217	
0.107	0.301062	
0.108	0.300631	
0.109	0.30134	
0.110	0.302084	
0.111	0.301545	
0.112	0.300152	
0.113	0.299897	
0.114	0.301352	
0.115	0.302119	
0.116	0.301008	
0.117	0.299645	
0.118	0.299973	
0.119	0.300887	
0.120	0.300762	
0.121	0.299652	
0.122	0.299445	
0.123	0.299893	
0.124	0.299882	
0.125	0.299095	
0.126	0.298411	
0.127	0.299635	
0.128	0.300859	
0.129	0.300174	
0.130	0.298518	
0.131	0.298029	
0.132	0.299252	
0.133	0.301003	
0.134	0.300272	
0.135	0.298633	
0.136	0.298463	
0.137	0.299948	
0.138	0.301026	
0.139	0.300271	
0.140	0.298838	
0.141	0.299024	
0.142	0.30009	
0.143	0.300482	
0.144	0.299287	
0.145	0.299056	
0.146	0.30016	
0.147	0.301268	
0.148	0.301268	
0.149	0.300222	
0.150	0.298648	
0.151	0.299032	
0.152	0.300882	
0.153	0.301529	
0.154	0.300699	
0.155	0.299847	
0.156	0.300638	
0.157	0.301263	
0.158	0.300895	
0.159	0.300693	
0.160	0.301184	
0.161	0.301799	
0.162	0.301318	
0.163	0.300263	
0.164	0.300261	
0.165	0.301765	
0.166	0.302422	
0.167	0.301044	
0.168	0.299394	
0.169	0.299493	
0.170	0.300344	
0.171	0.300374	
0.172	0.299686	
0.173	0.299541	
0.174	0.300113	
0.175	0.299907	
0.176	0.29873	
0.177	0.297964	
0.178	0.299017	
0.179	0.300452	
0.180	0.299911	
0.181	0.298565	
0.182	0.298051	
0.183	0.299305	
0.184	0.30054	
0.185	0.300059	
0.186	0.298741	
0.187	0.298072	
0.188	0.299455	
0.189	0.300269	
0.190	0.300269	
0.191	0.298865	
0.192	0.299228	
0.193	0.30026	
0.194	0.300106	
0.195	0.299	
0.196	0.298938	
0.197	0.299853	
0.198	0.300768	
0.199	0.300163	
0.200	0.299009	
0.201	0.300095	
0.202	0.300095	
0.203	0.30167	
0.204	0.300633	
0.205	0.299654	
0.206	0.30021	
0.207	0.301021	
0.208	0.300663	
0.209	0.300663	
0.210	0.301296	
0.211	0.302163	
0.212	0.300687	
0.213	0.300687	
0.214	0.300202	
0.215	0.300202	
0.216	0.301623	
0.217	0.301623	
0.218	0.299637	
0.219	0.300017	
0.220	0.300349	
0.221	0.300349	
0.222	0.2993	
0.223	0.299872	
0.224	0.30028	
0.225	0.29945	
0.226	0.298285	
0.227	0.298544	
0.228	0.300098	
0.229	0.300752	
0.230	0.299632	
0.231	0.29805	
0.232	0.298397	
0.233	0.300211	
0.234	0.300884	
0.235	0.299433	
0.236	0.298555	
0.237	0.299353	
0.238	0.300391	
0.239	0.300066	
0.240	0.299293	
0.241	0.298748	
0.242	0.299776	
0.243	0.300521	
0.244	0.299722	
0.245	0.298358	
0.246	0.299108	
0.247	0.300684	
0.248	0.300866	
0.249	0.299228	
0.250	0.298393	
0.251	0.299455	
0.252	0.300899	
0.253	0.30101	
0.254	0.300151	
0.255	0.30012	
0.256	0.300715	
0.257	0.30106	
0.258	0.300537	
0.259	0.300642	
0.260	0.301797	
0.261	0.301925	
0.262	0.300672	
0.263	0.299705	
0.264	0.300562	
0.265	0.301936	
0.266	0.301679	
0.267	0.30005	
0.268	0.299298	
0.269	0.300034	
0.270	0.300584	
0.271	0.299906	
0.272	0.299136	
0.273	0.299672	
0.274	0.300204	
0.275	0.299578	
0.276	0.298379	
0.277	0.298465	
0.278	0.299672	
0.279	0.300272	
0.280	0.299289	
0.281	0.298022	
0.282	0.29838	
0.283	0.300431	
0.284	0.300519	
0.285	0.299361	
0.286	0.298025	
0.287	0.29871	
0.288	0.300275	
0.289	0.300651	
0.290	0.299488	
0.291	0.298959	
0.292	0.299524	
0.293	0.300254	
0.294	0.299803	
0.295	0.298956	
0.296	0.299182	
0.297	0.300601	
0.298	0.300762	
0.299	0.299831	
0.300	0.298786	
0.301	0.300204	
0.302	0.301716	
0.303	0.301307	
0.304	0.299861	
0.305	0.299825	
0.306	0.300882	
0.307	0.301415	
0.308	0.300662	
0.309	0.300581	
0.310	0.301684	
0.311	0.301906	
0.312	0.30088	
0.313	0.299997	
0.314	0.30052	
0.315	0.301873	
0.316	0.301397	
0.317	0.30009	
0.318	0.299518	
0.319	0.30055	
0.320	0.300869	
0.321	0.30015	
0.322	0.299125	
0.323	0.29948	
0.324	0.300297	
0.325	0.299742	
0.326	0.298712	
0.327	0.298916	
0.328	0.300239	
0.329	0.300691	
0.330	0.299313	
0.331	0.298012	
0.332	0.298775	
0.333	0.300516	
0.334	0.300686	
0.335	0.299466	
0.336	0.298372	
0.337	0.299167	
0.338	0.300432	
0.339	0.300419	
0.340	0.299234	
0.341	0.299077	
0.342	0.299596	
0.343	0.300324	
0.344	0.299549	
0.345	0.29895	
0.346	0.299431	
0.347	0.300413	
0.348	0.300533	
0.349	0.299324	
0.350	0.298423	
0.351	0.299613	
0.352	0.300945	
0.353	0.300937	
0.354	0.299969	
0.355	0.300346	
0.356	0.300841	
0.357	0.301131	
0.358	0.300347	
0.359	0.300317	
0.360	0.301263	
0.361	0.301681	
0.362	0.3008	
0.363	0.29998	
0.364	0.300617	
0.365	0.30194	
0.366	0.301388	
0.367	0.299833	
0.368	0.299172	
0.369	0.300131	
0.370	0.300523	
0.371	0.299993	
0.372	0.299112	
0.373	0.299376	
0.374	0.299933	
0.375	0.299638	
0.376	0.298364	
0.377	0.298547	
0.378	0.299611	
0.379	0.300259	
0.380	0.299026	
0.381	0.298012	
0.382	0.298781	
0.383	0.300084	
0.384	0.300459	
0.385	0.299332	
0.386	0.29812	
0.387	0.298809	
0.388	0.30019	
0.389	0.30003	
0.390	0.30003	
0.391	0.298962	
0.392	0.299871	
0.393	0.300522	
0.394	0.299736	
0.395	0.298763	
0.396	0.298999	
0.397	0.300781	
0.398	0.300781	
0.399	0.29903	
0.400	0.29903	
0.401	0.300892	
0.402	0.300892	
0.403	0.300321	
0.404	0.300321	
0.405	0.300538	
0.406	0.300538	
0.407	0.300901	
0.408	0.300522	
0.409	0.300963	
0.410	0.302018	
0.411	0.30176	
0.412	0.300293	
0.413	0.300251	
0.414	0.301476	
0.415	0.301844	
0.416	0.300842	
0.417	0.300842	
0.418	0.300016	
0.419	0.30121	
0.420	0.300991	
0.421	0.29954	
0.422	0.299472	
0.423	0.300029	
0.424	0.300016	
0.425	0.299219	
0.426	0.29875	
0.427	0.299596	
0.428	0.300853	
0.429	0.300384	
0.430	0.298515	
0.431	0.297945	
0.432	0.299587	
0.433	0.301061	
0.434	0.30058	
0.435	0.298995	
0.436	0.298759	
0.437	0.299924	
0.438	0.30048	
0.439	0.299771	
0.440	0.299014	
0.441	0.299551	
0.442	0.300104	
0.443	0.299876	
0.444	0.298894	
0.445	0.298616	
0.446	0.300453	
0.447	0.301187	
0.448	0.299807	
0.449	0.298366	
0.450	0.298662	
0.451	0.300289	
0.452	0.301399	
0.453	0.300583	
0.454	0.299955	
0.455	0.30065	
0.456	0.301467	
0.457	0.300509	
0.458	0.300039	
0.459	0.301074	
0.460	0.301915	
0.461	0.30169	
0.462	0.300091	
0.463	0.299986	
0.464	0.301629	
0.465	0.302199	
0.466	0.300655	
0.467	0.299197	
0.468	0.299375	
0.469	0.300455	
0.470	0.300591	
0.471	0.299571	
0.472	0.299347	
0.473	0.300062	
0.474	0.299974	
0.475	0.298886	
0.476	0.298346	
0.477	0.299232	
0.478	0.300271	
0.479	0.299904	
0.480	0.298406	
0.481	0.298247	
0.482	0.299593	
0.483	0.300798	
0.484	0.299669	
0.485	0.298329	
0.486	0.298456	
0.487	0.299629	
0.488	0.300332	
0.489	0.299832	
0.490	0.299009	
0.491	0.299263	
0.492	0.300135	
0.493	0.300048	
0.494	0.299167	
0.495	0.299008	
0.496	0.29973	
0.497	0.301147	
0.498	0.299877	
0.499	0.298874	
0.500	0.299245	
0.501	0.300968	
0.502	0.3016	
0.503	0.30049	
0.504	0.299367	
0.505	0.300189	
0.506	0.301252	
0.507	0.301091	
0.508	0.300339	
0.509	0.300946	
0.510	0.302146	
0.511	0.301491	
0.512	0.300204	
0.513	0.300064	
0.514	0.301432	
0.515	0.301815	
0.516	0.30076	
0.517	0.299517	
0.518	0.299796	
0.519	0.300758	
0.520	0.300683	
0.521	0.29981	
0.522	0.29936	
0.523	0.29936	
0.524	0.299772	
0.525	0.299809	
0.526	0.298943	
0.527	0.298565	
0.528	0.299687	
0.529	0.300831	
0.530	0.300043	
0.531	0.298594	
0.532	0.29817	
0.533	0.299282	
0.534	0.300734	
0.535	0.300386	
0.536	0.299027	
0.537	0.298623	
0.538	0.299819	
0.539	0.300413	
0.540	0.300413	
0.541	0.298756	
0.542	0.299371	
0.543	0.300338	
0.544	0.300266	
0.545	0.299102	
0.546	0.298622	
0.547	0.300333	
0.548	0.300793	
0.549	0.300422	
0.550	0.298674	
0.551	0.299042	
0.552	0.300567	
0.553	0.301365	
0.554	0.300608	
0.555	0.299898	
0.556	0.301142	
0.557	0.301142	
0.558	0.300904	
0.559	0.300403	
0.560	0.300708	
0.561	0.301551	
0.562	0.301499	
0.563	0.300421	
0.564	0.300427	
0.565	0.301805	
0.566	0.30212	
0.567	0.300585	
0.568	0.299134	
0.569	0.299467	
0.570	0.300686	
0.571	0.30079	
0.572	0.299602	
0.573	0.299471	
0.574	0.299471	
0.575	0.299719	
0.576	0.298963	
0.577	0.298492	
0.578	0.299453	
0.579	0.300287	
0.580	0.299691	
0.581	0.298005	
0.582	0.297825	
0.583	0.299261	
0.584	0.300678	
0.585	0.300294	
0.586	0.298138	
0.587	0.298138	
0.588	0.300038	
0.589	0.300109	
0.590	0.300109	
0.591	0.299034	
0.592	0.299034	
0.593	0.300524	
0.594	0.300524	
0.595	0.298443	
0.596	0.298443	
0.597	0.300643	
0.598	0.300801	
0.599	0.300193	
0.600	0.298768	
0.601	0.300044	
0.602	0.301464	
0.603	0.301147	
0.604	0.299934	
0.605	0.299843	
0.606	0.301011	
0.607	0.301072	
0.608	0.300922	
0.609	0.30062	
0.610	0.301679	
0.611	0.302012	
0.612	0.300943	
0.613	0.299844	
0.614	0.300355	
0.615	0.301733	
0.616	0.301542	
0.617	0.300142	
0.618	0.299706	
0.619	0.300497	
0.620	0.30087	
0.621	0.30087	
0.622	0.299178	
0.623	0.29956	
0.624	0.300261	
0.625	0.29961	
0.626	0.298717	
0.627	0.298832	
0.628	0.300067	
0.629	0.30055	
0.630	0.299442	
0.631	0.298117	
0.632	0.29851	
0.633	0.300224	
0.634	0.300731	
0.635	0.299301	
0.636	0.298506	
0.637	0.299205	
0.638	0.300566	
0.639	0.300855	
0.640	0.299608	
0.641	0.298595	
0.642	0.299464	
0.643	0.300198	
0.644	0.299619	
0.645	0.299002	
0.646	0.300009	
0.647	0.301088	
0.648	0.300356	
0.649	0.299085	
0.650	0.298477	
0.651	0.299983	
0.652	0.301546	
0.653	0.301286	
0.654	0.300021	
0.655	0.299769	
0.656	0.300912	
0.657	0.301307	
0.658	0.300563	
0.659	0.300607	
0.660	0.301371	
0.661	0.301517	
0.662	0.300715	
0.663	0.299929	
0.664	0.300883	
0.665	0.302072	
0.666	0.301532	
0.667	0.299842	
0.668	0.299147	
0.669	0.29998	
0.670	0.300627	
0.671	0.299988	
0.672	0.299268	
0.673	0.299714	
0.674	0.300175	
0.675	0.299347	
0.676	0.298144	
0.677	0.298401	
0.678	0.299842	
0.679	0.300484	
0.680	0.29922	
0.681	0.297708	
0.682	0.298488	
0.683	0.300135	
0.684	0.300346	
0.685	0.29934	
0.686	0.298168	
0.687	0.298864	
0.688	0.300117	
0.689	0.300138	
0.690	0.299056	
0.691	0.298797	
0.692	0.299819	
0.693	0.30049	
0.694	0.299399	
0.695	0.298449	
0.696	0.299198	
0.697	0.300592	
0.698	0.300651	
0.699	0.299558	
0.700	0.299049	
0.701	0.300112	
0.702	0.301478	
0.703	0.300842	
0.704	0.299644	
0.705	0.299697	
0.706	0.301059	
0.707	0.301644	
0.708	0.300834	
0.709	0.30054	
0.710	0.301398	
0.711	0.301694	
0.712	0.300736	
0.713	0.300258	
0.714	0.3012	
0.715	0.302306	
0.716	0.301378	
0.717	0.299571	
0.718	0.29922	
0.719	0.300502	
0.720	0.301344	
0.721	0.300675	
0.722	0.299531	
0.723	0.29951	
0.724	0.299871	
0.725	0.299609	
0.726	0.298801	
0.727	0.29915	
0.728	0.30048	
0.729	0.300715	
0.730	0.299087	
0.731	0.297944	
0.732	0.298647	
0.733	0.300434	
0.734	0.300663	
0.735	0.299463	
0.736	0.29864	
0.737	0.299296	
0.738	0.30052	
0.739	0.300505	
0.740	0.299273	
0.741	0.298857	
0.742	0.299875	
0.743	0.300375	
0.744	0.299975	
0.745	0.298652	
0.746	0.299863	
0.747	0.300721	
0.748	0.300705	
0.749	0.299245	
0.750	0.298487	
0.751	0.299822	
0.752	0.301357	
0.753	0.301191	
0.754	0.300015	
0.755	0.300005	
0.756	0.301038	
0.757	0.301168	
0.758	0.300654	
0.759	0.300501	
0.760	0.301374	
0.761	0.301556	
0.762	0.300673	
0.763	0.30005	
0.764	0.301005	
0.765	0.302063	
0.766	0.301332	
0.767	0.299629	
0.768	0.299234	
0.769	0.300185	
0.770	0.300752	
0.771	0.299967	
0.772	0.299367	
0.773	0.299367	
0.774	0.299978	
0.775	0.299978	
0.776	0.298253	
0.777	0.298253	
0.778	0.30016	
0.779	0.30016	
0.780	0.298388	
0.781	0.298388	
0.782	0.299348	
0.783	0.299348	
0.784	0.299971	
0.785	0.299971	
0.786	0.298133	
0.787	0.298133	
0.788	0.300489	
0.789	0.299825	
0.790	0.298797	
0.791	0.299213	
0.792	0.30019	
0.793	0.30019	
0.794	0.298815	
0.795	0.298574	
0.796	0.300148	
0.797	0.300885	
0.798	0.300146	
0.799	0.299045	
0.800	0.299381	
0.801	0.300944	
0.802	0.301411	
0.803	0.299607	
0.804	0.299607	
0.805	0.299607	
0.806	0.301311	
0.807	0.301088	
0.808	0.300376	
0.809	0.300376	
0.810	0.301913	
0.811	0.301317	
0.812	0.30015	
0.813	0.299996	
0.814	0.301353	
0.815	0.301983	
0.816	0.300794	
0.817	0.299371	
0.818	0.299782	
0.819	0.300791	
0.820	0.300657	
0.821	0.299699	
0.822	0.29931	
0.823	0.299801	
