Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.301139	
0.001	0.300303	
0.002	0.30064	
0.003	0.30197	
0.004	0.302608	
0.005	0.301294	
0.006	0.300291	
0.007	0.301147	
0.008	0.302301	
0.009	0.301859	
0.010	0.300188	
0.011	0.299868	
0.012	0.301237	
0.013	0.301581	
0.014	0.300454	
0.015	0.299447	
0.016	0.299888	
0.017	0.300546	
0.018	0.299963	
0.019	0.298912	
0.020	0.299635	
0.021	0.300887	
0.022	0.300825	
0.023	0.299399	
0.024	0.298549	
0.025	0.299622	
0.026	0.300654	
0.027	0.300061	
0.028	0.298831	
0.029	0.299267	
0.030	0.299945	
0.031	0.300464	
0.032	0.299487	
0.033	0.298217	
0.034	0.298823	
0.035	0.298823	
0.036	0.299866	
0.037	0.298862	
0.038	0.297913	
0.039	0.298901	
0.040	0.29984	
0.041	0.299752	
0.042	0.298577	
0.043	0.298132	
0.044	0.29935	
0.045	0.300614	
0.046	0.300633	
0.047	0.299835	
0.048	0.300249	
0.049	0.301426	
0.050	0.301702	
0.051	0.300444	
0.052	0.300237	
0.053	0.301667	
0.054	0.302531	
0.055	0.301699	
0.056	0.300673	
0.057	0.301152	
0.058	0.302259	
0.059	0.301646	
0.060	0.300185	
0.061	0.299781	
0.062	0.30092	
0.063	0.301202	
0.064	0.299906	
0.065	0.299282	
0.066	0.300284	
0.067	0.300918	
0.068	0.299002	
0.069	0.299002	
0.070	0.29973	
0.071	0.29973	
0.072	0.300809	
0.073	0.299319	
0.074	0.298504	
0.075	0.299412	
0.076	0.300474	
0.077	0.299315	
0.078	0.299315	
0.079	0.298657	
0.080	0.299843	
0.081	0.299843	
0.082	0.298982	
0.083	0.298982	
0.084	0.298749	
0.085	0.299293	
0.086	0.299297	
0.087	0.299297	
0.088	0.298199	
0.089	0.298199	
0.090	0.299734	
0.091	0.299734	
0.092	0.298373	
0.093	0.298796	
0.094	0.298796	
0.095	0.300909	
0.096	0.29987	
0.097	0.299137	
0.098	0.300521	
0.099	0.301451	
0.100	0.301161	
0.101	0.300117	
0.102	0.300695	
0.103	0.302198	
0.104	0.302225	
0.105	0.300963	
0.106	0.300574	
0.107	0.301566	
0.108	0.301963	
0.109	0.300747	
0.110	0.299738	
0.111	0.30078	
0.112	0.301719	
0.113	0.300869	
0.114	0.299569	
0.115	0.299474	
0.116	0.300572	
0.117	0.300595	
0.118	0.299251	
0.119	0.299071	
0.120	0.300474	
0.121	0.301119	
0.122	0.300177	
0.123	0.298912	
0.124	0.298857	
0.125	0.300407	
0.126	0.300554	
0.127	0.300034	
0.128	0.298759	
0.129	0.299459	
0.130	0.300301	
0.131	0.300181	
0.132	0.299077	
0.133	0.298349	
0.134	0.298724	
0.135	0.299494	
0.136	0.299343	
0.137	0.298749	
0.138	0.298325	
0.139	0.299357	
0.140	0.299947	
0.141	0.299199	
0.142	0.298009	
0.143	0.298569	
0.144	0.30027	
0.145	0.300887	
0.146	0.299944	
0.147	0.299499	
0.148	0.300824	
0.149	0.302022	
0.150	0.301109	
0.151	0.300027	
0.152	0.300706	
0.153	0.302074	
0.154	0.302249	
0.155	0.301178	
0.156	0.300854	
0.157	0.301786	
0.158	0.302002	
0.159	0.300673	
0.160	0.299808	
0.161	0.300597	
0.162	0.301548	
0.163	0.300631	
0.164	0.299327	
0.165	0.299508	
0.166	0.300891	
0.167	0.30084	
0.168	0.299328	
0.169	0.298593	
0.170	0.299624	
0.171	0.300654	
0.172	0.300293	
0.173	0.299001	
0.174	0.29899	
0.175	0.300092	
0.176	0.300341	
0.177	0.299027	
0.178	0.298687	
0.179	0.299196	
0.180	0.300048	
0.181	0.299866	
0.182	0.29864	
0.183	0.298205	
0.184	0.298809	
0.185	0.299788	
0.186	0.299492	
0.187	0.298113	
0.188	0.297894	
0.189	0.29896	
0.190	0.299779	
0.191	0.299406	
0.192	0.298464	
0.193	0.298872	
0.194	0.300301	
0.195	0.300865	
0.196	0.299684	
0.197	0.299293	
0.198	0.300862	
0.199	0.300862	
0.200	0.30091	
0.201	0.300116	
0.202	0.300563	
0.203	0.302373	
0.204	0.302454	
0.205	0.300975	
0.206	0.30048	
0.207	0.301331	
0.208	0.301786	
0.209	0.300726	
0.210	0.299871	
0.211	0.300693	
0.212	0.301552	
0.213	0.300766	
0.214	0.299551	
0.215	0.299576	
0.216	0.300691	
0.217	0.300691	
0.218	0.300561	
0.219	0.299243	
0.220	0.298871	
0.221	0.300105	
0.222	0.301035	
0.223	0.300288	
0.224	0.298869	
0.225	0.298938	
0.226	0.300192	
0.227	0.300106	
0.228	0.299506	
0.229	0.298918	
0.230	0.299479	
0.231	0.30038	
0.232	0.300062	
0.233	0.298906	
0.234	0.298061	
0.235	0.298665	
0.236	0.299518	
0.237	0.299487	
0.238	0.298669	
0.239	0.298207	
0.240	0.299042	
0.241	0.29995	
0.242	0.299646	
0.243	0.29839	
0.244	0.298597	
0.245	0.300017	
0.246	0.300778	
0.247	0.30016	
0.248	0.299849	
0.249	0.300701	
0.250	0.301783	
0.251	0.301783	
0.252	0.300161	
0.253	0.300161	
0.254	0.302594	
0.255	0.302594	
0.256	0.300496	
0.257	0.300496	
0.258	0.301764	
0.259	0.301796	
0.260	0.301796	
0.261	0.29969	
0.262	0.29969	
0.263	0.301249	
0.264	0.301249	
0.265	0.29927	
0.266	0.29927	
0.267	0.30084	
0.268	0.299921	
0.269	0.299921	
0.270	0.29904	
0.271	0.300425	
0.272	0.300567	
0.273	0.299425	
0.274	0.299425	
0.275	0.299337	
0.276	0.299337	
0.277	0.299858	
0.278	0.299858	
0.279	0.298596	
0.280	0.298596	
0.281	0.300016	
0.282	0.299406	
0.283	0.298265	
0.284	0.298367	
0.285	0.298367	
0.286	0.299916	
0.287	0.299916	
0.288	0.297703	
0.289	0.29798	
0.290	0.299345	
0.291	0.299822	
0.292	0.298993	
0.293	0.298362	
0.294	0.299453	
0.295	0.300925	
0.296	0.30062	
0.297	0.299465	
0.298	0.29983	
0.299	0.301128	
0.300	0.301503	
0.301	0.300727	
0.302	0.300295	
0.303	0.301752	
0.304	0.302896	
0.305	0.301839	
0.306	0.300442	
0.307	0.300713	
0.308	0.301753	
0.309	0.301708	
0.310	0.300457	
0.311	0.30021	
0.312	0.30132	
0.313	0.301403	
0.314	0.300024	
0.315	0.299387	
0.316	0.300078	
0.317	0.300899	
0.318	0.300141	
0.319	0.298767	
0.320	0.299387	
0.321	0.300756	
0.322	0.301015	
0.323	0.299676	
0.324	0.298526	
0.325	0.299079	
0.326	0.300521	
0.327	0.300487	
0.328	0.299064	
0.329	0.298902	
0.330	0.300077	
0.331	0.300077	
0.332	0.300077	
0.333	0.298534	
0.334	0.298709	
0.335	0.299255	
0.336	0.299504	
0.337	0.298971	
0.338	0.29783	
0.339	0.298518	
0.340	0.3	
0.341	0.29998	
0.342	0.298576	
0.343	0.29773	
0.344	0.299045	
0.345	0.300588	
0.346	0.30073	
0.347	0.299739	
0.348	0.300014	
0.349	0.301095	
0.350	0.30157	
0.351	0.300538	
0.352	0.300205	
0.353	0.301596	
0.354	0.302705	
0.355	0.30179	
0.356	0.300623	
0.357	0.301131	
0.358	0.302329	
0.359	0.30192	
0.360	0.300313	
0.361	0.299933	
0.362	0.300933	
0.363	0.301247	
0.364	0.300216	
0.365	0.299504	
0.366	0.30012	
0.367	0.300815	
0.368	0.299986	
0.369	0.298824	
0.370	0.299014	
0.371	0.300456	
0.372	0.300949	
0.373	0.299749	
0.374	0.298256	
0.375	0.299078	
0.376	0.300577	
0.377	0.300196	
0.378	0.299601	
0.379	0.298786	
0.380	0.299321	
0.381	0.299829	
0.382	0.299465	
0.383	0.298431	
0.384	0.298514	
0.385	0.299473	
0.386	0.299726	
0.387	0.298792	
0.388	0.297602	
0.389	0.298277	
0.390	0.299643	
0.391	0.299968	
0.392	0.299025	
0.393	0.298142	
0.394	0.299265	
0.395	0.30079	
0.396	0.300621	
0.397	0.299658	
0.398	0.30002	
0.399	0.301253	
0.400	0.30121	
0.401	0.300461	
0.402	0.30029	
0.403	0.30154	
0.404	0.302506	
0.405	0.301546	
0.406	0.30047	
0.407	0.300853	
0.408	0.301828	
0.409	0.301591	
0.410	0.300216	
0.411	0.299908	
0.412	0.30112	
0.413	0.301241	
0.414	0.300068	
0.415	0.299519	
0.416	0.300338	
0.417	0.300603	
0.418	0.300603	
0.419	0.298734	
0.420	0.299201	
0.421	0.300795	
0.422	0.301151	
0.423	0.299712	
0.424	0.298558	
0.425	0.299382	
0.426	0.300588	
0.427	0.299859	
0.428	0.299457	
0.429	0.299449	
0.430	0.300002	
0.431	0.300553	
0.432	0.299501	
0.433	0.29803	
0.434	0.29803	
0.435	0.299526	
0.436	0.299194	
0.437	0.299194	
0.438	0.298382	
0.439	0.298382	
0.440	0.299675	
0.441	0.29996	
0.442	0.298588	
0.443	0.298539	
0.444	0.298539	
0.445	0.300793	
0.446	0.300793	
0.447	0.299637	
0.448	0.300614	
0.449	0.300614	
0.450	0.301592	
0.451	0.300058	
0.452	0.300058	
0.453	0.30218	
0.454	0.30218	
0.455	0.300992	
0.456	0.300992	
0.457	0.3018	
0.458	0.3018	
0.459	0.30081	
0.460	0.30081	
0.461	0.300222	
0.462	0.30125	
0.463	0.300866	
0.464	0.299654	
0.465	0.299517	
0.466	0.300632	
