Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.161604	
0.001	0.162293	
0.002	0.162395	
0.003	0.162659	
0.004	0.162622	
0.005	0.162759	
0.006	0.163131	
0.007	0.163131	
0.008	0.16281	
0.009	0.162078	
0.010	0.161913	
0.011	0.161918	
0.012	0.162291	
0.013	0.161802	
0.014	0.161802	
0.015	0.16099	
0.016	0.161292	
0.017	0.161856	
0.018	0.162192	
0.019	0.161994	
0.020	0.161777	
0.021	0.161611	
0.022	0.161611	
0.023	0.163184	
0.024	0.163184	
0.025	0.162869	
0.026	0.162869	
0.027	0.162389	
0.028	0.162389	
0.029	0.162049	
0.030	0.162049	
0.031	0.160715	
0.032	0.160715	
0.033	0.160049	
0.034	0.160049	
0.035	0.160437	
0.036	0.160437	
0.037	0.160156	
0.038	0.160156	
0.039	0.160805	
0.040	0.160805	
0.041	0.161522	
0.042	0.161522	
0.043	0.161306	
0.044	0.161216	
0.045	0.161702	
0.046	0.161702	
0.047	0.162158	
0.048	0.16151	
0.049	0.161188	
0.050	0.160992	
0.051	0.160692	
0.052	0.160553	
0.053	0.160553	
0.054	0.159506	
0.055	0.159271	
0.056	0.159587	
0.057	0.159541	
0.058	0.160289	
0.059	0.161264	
0.060	0.160321	
0.061	0.160613	
0.062	0.160938	
0.063	0.161621	
0.064	0.161517	
0.065	0.161709	
0.066	0.161963	
0.067	0.16214	
0.068	0.162585	
0.069	0.162555	
0.070	0.162046	
0.071	0.16137	
0.072	0.161229	
0.073	0.160949	
0.074	0.161001	
0.075	0.161039	
0.076	0.159965	
0.077	0.159576	
0.078	0.159653	
0.079	0.16059	
0.080	0.160771	
0.081	0.160768	
0.082	0.160964	
0.083	0.160855	
0.084	0.161464	
0.085	0.160815	
0.086	0.161328	
0.087	0.16084	
0.088	0.160117	
0.089	0.160117	
0.090	0.160043	
0.091	0.160055	
0.092	0.159475	
0.093	0.158943	
0.094	0.158397	
0.095	0.157782	
0.096	0.157516	
0.097	0.15779	
0.098	0.158045	
0.099	0.157633	
0.100	0.157673	
0.101	0.157857	
0.102	0.158947	
0.103	0.158947	
0.104	0.159207	
0.105	0.159207	
0.106	0.159438	
0.107	0.159438	
0.108	0.160646	
0.109	0.160646	
0.110	0.159971	
0.111	0.159971	
0.112	0.159519	
0.113	0.159612	
0.114	0.159612	
0.115	0.15996	
0.116	0.159343	
0.117	0.158717	
0.118	0.158717	
0.119	0.159234	
0.120	0.159234	
0.121	0.159509	
0.122	0.159509	
0.123	0.160209	
0.124	0.160209	
0.125	0.161143	
0.126	0.161143	
0.127	0.161536	
0.128	0.161536	
0.129	0.162042	
0.130	0.162053	
0.131	0.161948	
0.132	0.1618	
0.133	0.161159	
0.134	0.16074	
0.135	0.16075	
0.136	0.160989	
0.137	0.160656	
0.138	0.160179	
0.139	0.159533	
0.140	0.159761	
0.141	0.160113	
0.142	0.160113	
0.143	0.160764	
0.144	0.16079	
0.145	0.16004	
0.146	0.159785	
0.147	0.161191	
0.148	0.1617	
0.149	0.161804	
0.150	0.161548	
0.151	0.160793	
0.152	0.160935	
0.153	0.160971	
0.154	0.160625	
0.155	0.160456	
0.156	0.159476	
0.157	0.15888	
0.158	0.158989	
0.159	0.158945	
0.160	0.159318	
0.161	0.159427	
0.162	0.159082	
0.163	0.159522	
0.164	0.159972	
0.165	0.16023	
0.166	0.160457	
0.167	0.160315	
0.168	0.16027	
0.169	0.160776	
0.170	0.161072	
0.171	0.161265	
0.172	0.160834	
0.173	0.16026	
0.174	0.160053	
0.175	0.159879	
0.176	0.160014	
0.177	0.159634	
0.178	0.158946	
0.179	0.158353	
0.180	0.158287	
0.181	0.158713	
0.182	0.159265	
0.183	0.159331	
0.184	0.158919	
0.185	0.159266	
0.186	0.159249	
0.187	0.160041	
0.188	0.159958	
0.189	0.160036	
0.190	0.15991	
0.191	0.160169	
0.192	0.160541	
0.193	0.16074	
0.194	0.160589	
0.195	0.159852	
0.196	0.158978	
0.197	0.159006	
0.198	0.158805	
0.199	0.158613	
0.200	0.158008	
0.201	0.157477	
0.202	0.157089	
0.203	0.157726	
0.204	0.158569	
0.205	0.158922	
0.206	0.158999	
0.207	0.158828	
0.208	0.158826	
0.209	0.159385	
0.210	0.159233	
0.211	0.159534	
0.212	0.159573	
0.213	0.158821	
0.214	0.158801	
0.215	0.159001	
0.216	0.159232	
0.217	0.15874	
0.218	0.157824	
0.219	0.157393	
0.220	0.156959	
0.221	0.157177	
0.222	0.15684	
0.223	0.156798	
0.224	0.156504	
0.225	0.156642	
0.226	0.156742	
0.227	0.157655	
0.228	0.158166	
0.229	0.158166	
0.230	0.158326	
0.231	0.158318	
0.232	0.158331	
0.233	0.158596	
0.234	0.158594	
0.235	0.158746	
0.236	0.158373	
0.237	0.157881	
0.238	0.157699	
0.239	0.157828	
0.240	0.157979	
0.241	0.157715	
0.242	0.157071	
0.243	0.156913	
0.244	0.156515	
0.245	0.156735	
0.246	0.157406	
0.247	0.157605	
0.248	0.157585	
0.249	0.157793	
0.250	0.158637	
0.251	0.159003	
0.252	0.159739	
0.253	0.159871	
0.254	0.159785	
0.255	0.159995	
0.256	0.160278	
0.257	0.160458	
0.258	0.160896	
0.259	0.160265	
0.260	0.1595	
0.261	0.159475	
0.262	0.159886	
0.263	0.159938	
0.264	0.159704	
0.265	0.159227	
0.266	0.159114	
0.267	0.159141	
0.268	0.160146	
