Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.159704	
0.001	0.159672	
0.002	0.159791	
0.003	0.159657	
0.004	0.159611	
0.005	0.158827	
0.006	0.159441	
0.007	0.159456	
0.008	0.15863	
0.009	0.157664	
0.010	0.15709	
0.011	0.156724	
0.012	0.15682	
0.013	0.156943	
0.014	0.156921	
0.015	0.156567	
0.016	0.156619	
0.017	0.157195	
0.018	0.157723	
0.019	0.158219	
0.020	0.158263	
0.021	0.158367	
0.022	0.158372	
0.023	0.158923	
0.024	0.159387	
0.025	0.158934	
0.026	0.158331	
0.027	0.158173	
0.028	0.157884	
0.029	0.15786	
0.030	0.158095	
0.031	0.157653	
0.032	0.157474	
0.033	0.156472	
0.034	0.15684	
0.035	0.157347	
0.036	0.158098	
0.037	0.158099	
0.038	0.15796	
0.039	0.158145	
0.040	0.159252	
0.041	0.159937	
0.042	0.160389	
0.043	0.160918	
0.044	0.161163	
0.045	0.161231	
0.046	0.161455	
0.047	0.161724	
0.048	0.161702	
0.049	0.160848	
0.050	0.160304	
0.051	0.160419	
0.052	0.16051	
0.053	0.160253	
0.054	0.160174	
0.055	0.160174	
0.056	0.15944	
0.057	0.159452	
0.058	0.160179	
0.059	0.160829	
0.060	0.160754	
0.061	0.160754	
0.062	0.160515	
0.063	0.160912	
0.064	0.161897	
0.065	0.162461	
0.066	0.161575	
0.067	0.161374	
0.068	0.161075	
0.069	0.160785	
0.070	0.161141	
0.071	0.160225	
0.072	0.160225	
0.073	0.158919	
0.074	0.15831	
0.075	0.158614	
0.076	0.158623	
0.077	0.158484	
0.078	0.1585	
0.079	0.158319	
0.080	0.158297	
0.081	0.158996	
0.082	0.159494	
0.083	0.159649	
0.084	0.159747	
0.085	0.159706	
0.086	0.16026	
0.087	0.16053	
0.088	0.160714	
0.089	0.160467	
0.090	0.159939	
0.091	0.159663	
0.092	0.159672	
0.093	0.159672	
0.094	0.159071	
0.095	0.158413	
0.096	0.158491	
0.097	0.158681	
0.098	0.159107	
0.099	0.159279	
0.100	0.159736	
0.101	0.159559	
0.102	0.159951	
0.103	0.159671	
0.104	0.160239	
0.105	0.160949	
0.106	0.160949	
0.107	0.161095	
0.108	0.161267	
0.109	0.161363	
0.110	0.161704	
0.111	0.161312	
0.112	0.160648	
0.113	0.160068	
0.114	0.160005	
0.115	0.159391	
0.116	0.159308	
0.117	0.158778	
0.118	0.158368	
0.119	0.15834	
0.120	0.158916	
0.121	0.159107	
0.122	0.159657	
0.123	0.159589	
0.124	0.159589	
0.125	0.159664	
0.126	0.160439	
0.127	0.160439	
0.128	0.160805	
0.129	0.160082	
0.130	0.159726	
0.131	0.160081	
0.132	0.160042	
0.133	0.159888	
0.134	0.159237	
0.135	0.15846	
0.136	0.15808	
0.137	0.15829	
0.138	0.158051	
0.139	0.158051	
0.140	0.157938	
0.141	0.157938	
0.142	0.158368	
0.143	0.158368	
0.144	0.159595	
0.145	0.159595	
0.146	0.159894	
0.147	0.159894	
0.148	0.160573	
0.149	0.160573	
0.150	0.160852	
0.151	0.160852	
0.152	0.160138	
0.153	0.160138	
0.154	0.159621	
0.155	0.159621	
0.156	0.159715	
0.157	0.159715	
0.158	0.158734	
0.159	0.157996	
0.160	0.157996	
0.161	0.15894	
0.162	0.15919	
0.163	0.159211	
0.164	0.15953	
0.165	0.160106	
0.166	0.160838	
0.167	0.161456	
0.168	0.161897	
0.169	0.162113	
0.170	0.161822	
0.171	0.162138	
0.172	0.162397	
0.173	0.16228	
0.174	0.16182	
0.175	0.161275	
0.176	0.161079	
0.177	0.161158	
0.178	0.161292	
0.179	0.160978	
0.180	0.160337	
0.181	0.160226	
0.182	0.160645	
0.183	0.161139	
0.184	0.161251	
0.185	0.161168	
0.186	0.160984	
0.187	0.161181	
0.188	0.161929	
0.189	0.162515	
0.190	0.162511	
0.191	0.162207	
0.192	0.161516	
0.193	0.16116	
0.194	0.161502	
0.195	0.161034	
0.196	0.160137	
0.197	0.159624	
0.198	0.159115	
0.199	0.158718	
0.200	0.158811	
0.201	0.158625	
0.202	0.158698	
0.203	0.158428	
0.204	0.158587	
0.205	0.158664	
0.206	0.15924	
0.207	0.15953	
0.208	0.159668	
0.209	0.159684	
0.210	0.16009	
0.211	0.160396	
0.212	0.1607	
0.213	0.160503	
0.214	0.160429	
0.215	0.160119	
0.216	0.159267	
0.217	0.159531	
0.218	0.159401	
0.219	0.159247	
0.220	0.1583	
0.221	0.158356	
0.222	0.158555	
0.223	0.159303	
0.224	0.159187	
0.225	0.1594	
0.226	0.159934	
0.227	0.159305	
0.228	0.16035	
0.229	0.160812	
0.230	0.160885	
0.231	0.160782	
0.232	0.161142	
0.233	0.161248	
0.234	0.161719	
0.235	0.161578	
0.236	0.160928	
0.237	0.160468	
0.238	0.159984	
0.239	0.159782	
0.240	0.159565	
0.241	0.15908	
0.242	0.158747	
0.243	0.158747	
0.244	0.158303	
0.245	0.15841	
0.246	0.159257	
0.247	0.159625	
0.248	0.159311	
0.249	0.159194	
0.250	0.159326	
0.251	0.159511	
0.252	0.159661	
0.253	0.159809	
0.254	0.15959	
0.255	0.159201	
0.256	0.158686	
0.257	0.159014	
0.258	0.158642	
0.259	0.158741	
0.260	0.15785	
0.261	0.156989	
0.262	0.156563	
0.263	0.156582	
0.264	0.156735	
0.265	0.156576	
0.266	0.156466	
0.267	0.1566	
0.268	0.156949	
0.269	0.15766	
0.270	0.158208	
0.271	0.158126	
0.272	0.158227	
0.273	0.158538	
0.274	0.158954	
0.275	0.158954	
0.276	0.15931	
0.277	0.158634	
0.278	0.158123	
0.279	0.158304	
0.280	0.158337	
0.281	0.158312	
0.282	0.15805	
0.283	0.157343	
0.284	0.157137	
0.285	0.157218	
0.286	0.156771	
