Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.0254454	
0.001	0.0253636	
0.002	0.024834	
0.003	0.0245164	
0.004	0.0241392	
0.005	0.0238936	
0.006	0.0234392	
0.007	0.0229583	
0.008	0.0223131	
0.009	0.021724	
0.010	0.0212011	
0.011	0.0212011	
0.012	0.0199011	
0.013	0.019353	
0.014	0.018834	
0.015	0.0183928	
0.016	0.0179532	
0.017	0.0175503	
0.018	0.0172328	
0.019	0.0167945	
0.020	0.0163719	
0.021	0.0160183	
0.022	0.0154851	
0.023	0.015104	
0.024	0.0148176	
0.025	0.0144762	
0.026	0.0142501	
0.027	0.0141445	
0.028	0.0138519	
0.029	0.0136178	
0.030	0.0133658	
0.031	0.0131874	
0.032	0.0132098	
0.033	0.0130003	
0.034	0.0129102	
0.035	0.0128248	
0.036	0.0127464	
0.037	0.0125347	
0.038	0.0123175	
0.039	0.0120818	
0.040	0.0119377	
0.041	0.0119056	
0.042	0.0117278	
0.043	0.0116501	
0.044	0.0116069	
0.045	0.0115352	
0.046	0.0112371	
0.047	0.0111059	
0.048	0.0110381	
0.049	0.0109922	
0.050	0.0109556	
0.051	0.0111056	
0.052	0.0110624	
0.053	0.0110635	
0.054	0.0110799	
0.055	0.0111287	
0.056	0.0109515	
0.057	0.0109104	
0.058	0.0108617	
0.059	0.0107835	
0.060	0.0109438	
0.061	0.0108039	
0.062	0.0107988	
0.063	0.0109368	
0.064	0.0107297	
0.065	0.0107975	
0.066	0.0108065	
0.067	0.0107042	
0.068	0.0106433	
0.069	0.0106774	
0.070	0.0106304	
0.071	0.0108567	
0.072	0.0107137	
0.073	0.01087	
0.074	0.010874	
0.075	0.0110872	
0.076	0.0114212	
0.077	0.0116935	
0.078	0.0118455	
0.079	0.0119844	
0.080	0.012432	
0.081	0.0127761	
0.082	0.0128694	
0.083	0.0128694	
0.084	0.013141	
0.085	0.0132254	
0.086	0.0135499	
0.087	0.0137504	
0.088	0.0140933	
0.089	0.0143877	
0.090	0.0147008	
0.091	0.0152012	
0.092	0.0157028	
0.093	0.0160561	
0.094	0.0164063	
0.095	0.0167441	
0.096	0.0171397	
0.097	0.0178284	
0.098	0.0178284	
0.099	0.0181521	
0.100	0.0183488	
0.101	0.018674	
0.102	0.018674	
0.103	0.0189452	
0.104	0.019233	
0.105	0.0197493	
0.106	0.0201817	
0.107	0.0205773	
0.108	0.0210994	
0.109	0.0210994	
0.110	0.0220405	
0.111	0.0228756	
0.112	0.0232293	
0.113	0.0238864	
0.114	0.0245056	
0.115	0.0251506	
0.116	0.025474	
0.117	0.026002	
0.118	0.0260874	
0.119	0.0260749	
0.120	0.0269827	
0.121	0.0270335	
0.122	0.0273864	
0.123	0.0273864	
0.124	0.0281854	
0.125	0.0279165	
0.126	0.0284432	
0.127	0.0284032	
0.128	0.0282309	
0.129	0.0282309	
0.130	0.0280894	
0.131	0.0286831	
0.132	0.0286831	
0.133	0.0293285	
0.134	0.0298684	
0.135	0.0298684	
0.136	0.0307561	
0.137	0.0308992	
0.138	0.0308006	
0.139	0.0309367	
0.140	0.0310786	
0.141	0.031187	
0.142	0.0310005	
0.143	0.0309481	
0.144	0.0305611	
0.145	0.0305401	
0.146	0.0303918	
0.147	0.0298101	
0.148	0.0300348	
0.149	0.0300438	
0.150	0.0304049	
0.151	0.0305873	
0.152	0.0307994	
0.153	0.0307514	
0.154	0.0306543	
0.155	0.0304861	
0.156	0.0304244	
0.157	0.0311086	
0.158	0.0309356	
0.159	0.0305422	
0.160	0.0305882	
0.161	0.0304539	
0.162	0.03055	
0.163	0.0300901	
0.164	0.0298103	
0.165	0.0288417	
0.166	0.0283971	
0.167	0.0280067	
0.168	0.0275449	
0.169	0.0274927	
0.170	0.0267251	
0.171	0.0264528	
0.172	0.0262013	
0.173	0.025868	
0.174	0.0257813	
0.175	0.0251808	
0.176	0.0245684	
0.177	0.0241863	
0.178	0.0234344	
0.179	0.0231205	
0.180	0.0225373	
0.181	0.0221039	
0.182	0.021394	
0.183	0.021394	
0.184	0.0204599	
0.185	0.0199593	
0.186	0.0195477	
0.187	0.0189146	
0.188	0.0184132	
0.189	0.0181127	
0.190	0.0174328	
0.191	0.0169495	
0.192	0.0163372	
0.193	0.015893	
0.194	0.0153935	
0.195	0.0152054	
0.196	0.0146969	
0.197	0.0146471	
0.198	0.014394	
0.199	0.0139565	
0.200	0.0136724	
0.201	0.0132503	
0.202	0.0129955	
0.203	0.0128611	
0.204	0.0127097	
0.205	0.0124543	
0.206	0.0122497	
0.207	0.0120936	
0.208	0.0119901	
0.209	0.0119901	
0.210	0.0116118	
0.211	0.0116363	
0.212	0.0116363	
0.213	0.0114587	
0.214	0.0114587	
0.215	0.0112958	
0.216	0.0110802	
0.217	0.0108243	
0.218	0.0106497	
0.219	0.0107146	
0.220	0.0104878	
0.221	0.0103823	
0.222	0.0102873	
